run,strain,pos_selection,well,exp_growth_rate
r2,MG1655_1,0.0_µg/ml_tc,A02,0.008184670759060772
r2,MG1655_2,0.0_µg/ml_tc,A03,0.007917276957401395
r2,3.19_1,0.0_µg/ml_tc,A04,0.008252860068014303
r2,3.19_2,0.0_µg/ml_tc,A05,0.008827924987352347
r2,IW_1,0.0_µg/ml_tc,A06,0.008604848000123178
r2,IW_2,0.0_µg/ml_tc,A07,0.008434692782154548
r2,WTlac_1,0.0_µg/ml_tc,A08,0.008660979324987975
r2,WTlac_2,0.0_µg/ml_tc,A09,0.00848872825925313
r2,lacUV5_1,0.0_µg/ml_tc,A10,0.00819565898439028
r2,lacUV5_2,0.0_µg/ml_tc,A11,0.008292364986632824
r2,MG1655_1,0.0_µg/ml_tc,B02,0.008153528062686806
r2,MG1655_2,0.0_µg/ml_tc,B03,0.008383534678426249
r2,3.19_1,0.0_µg/ml_tc,B04,0.008741182754259582
r2,3.19_2,0.0_µg/ml_tc,B05,0.008987599608339064
r2,IW_1,0.0_µg/ml_tc,B06,0.009109635728336417
r2,IW_2,0.0_µg/ml_tc,B07,0.009086407248294995
r2,WTlac_1,0.0_µg/ml_tc,B08,0.008873288266681293
r2,WTlac_2,0.0_µg/ml_tc,B09,0.008810120948769458
r2,lacUV5_1,0.0_µg/ml_tc,B10,0.008382444537722052
r2,lacUV5_2,0.0_µg/ml_tc,B11,0.00846410851948758
r2,MG1655_1,0.05_µg/ml_tc,C02,0.008067898320114784
r2,MG1655_2,0.05_µg/ml_tc,C03,0.008058149548429754
r2,3.19_1,0.05_µg/ml_tc,C04,0.008712383237932244
r2,3.19_2,0.05_µg/ml_tc,C05,0.008862601860247057
r2,IW_1,0.05_µg/ml_tc,C06,0.009309643479380597
r2,IW_2,0.05_µg/ml_tc,C07,0.009200513591354485
r2,WTlac_1,0.05_µg/ml_tc,C08,0.00894106545561321
r2,WTlac_2,0.05_µg/ml_tc,C09,0.009149505767440613
r2,lacUV5_1,0.05_µg/ml_tc,C10,0.008837867965255184
r2,lacUV5_2,0.05_µg/ml_tc,C11,0.008903373937253229
r2,MG1655_1,0.05_µg/ml_tc,D02,0.00809513635457385
r2,MG1655_2,0.05_µg/ml_tc,D03,0.008198598594540637
r2,3.19_1,0.05_µg/ml_tc,D04,0.008674967217393173
r2,3.19_2,0.05_µg/ml_tc,D05,0.009018567915726845
r2,IW_1,0.05_µg/ml_tc,D06,0.009463326207751964
r2,IW_2,0.05_µg/ml_tc,D07,0.009175480871645747
r2,WTlac_1,0.05_µg/ml_tc,D08,0.009139307106532997
r2,WTlac_2,0.05_µg/ml_tc,D09,0.009384826485146892
r2,lacUV5_1,0.05_µg/ml_tc,D10,0.008812791394674242
r2,lacUV5_2,0.05_µg/ml_tc,D11,0.008680036741273088
r2,MG1655_1,0.08_µg/ml_tc,E02,0.007858978270542485
r2,MG1655_2,0.08_µg/ml_tc,E03,0.007946688575073454
r2,3.19_1,0.08_µg/ml_tc,E04,0.00859741113708273
r2,3.19_2,0.08_µg/ml_tc,E05,0.008748189004705358
r2,IW_1,0.08_µg/ml_tc,E06,0.00940489039751063
r2,IW_2,0.08_µg/ml_tc,E07,0.009147979945114623
r2,WTlac_1,0.08_µg/ml_tc,E08,0.009330442671328985
r2,WTlac_2,0.08_µg/ml_tc,E09,0.009262854357902719
r2,lacUV5_1,0.08_µg/ml_tc,E10,0.008800415940249851
r2,lacUV5_2,0.08_µg/ml_tc,E11,0.008910464027982967
r2,MG1655_1,0.08_µg/ml_tc,F02,0.007504793817172546
r2,MG1655_2,0.08_µg/ml_tc,F03,0.007678436267547853
r2,3.19_1,0.08_µg/ml_tc,F04,0.008489289825952552
r2,3.19_2,0.08_µg/ml_tc,F05,0.008607367660649286
r2,IW_1,0.08_µg/ml_tc,F06,0.0091211968284993
r2,IW_2,0.08_µg/ml_tc,F07,0.008777248562567522
r2,WTlac_1,0.08_µg/ml_tc,F08,0.008904007110741895
r2,WTlac_2,0.08_µg/ml_tc,F09,0.008863352315070563
r2,lacUV5_1,0.08_µg/ml_tc,F10,0.00850783874755149
r2,lacUV5_2,0.08_µg/ml_tc,F11,0.00867027705037674
r2,MG1655_1,0.135_µg/ml_tc,G02,0.0064362856581836264
r2,MG1655_2,0.135_µg/ml_tc,G03,0.007066633602342611
r2,3.19_1,0.135_µg/ml_tc,G04,0.007752639249473181
r2,3.19_2,0.135_µg/ml_tc,G05,0.007926685724317588
r2,IW_1,0.135_µg/ml_tc,G06,0.006800390383684288
r2,IW_2,0.135_µg/ml_tc,G07,0.008410953703335706
r2,WTlac_1,0.135_µg/ml_tc,G08,0.008652068620390228
r2,WTlac_2,0.135_µg/ml_tc,G09,0.008443305833531423
r2,lacUV5_1,0.135_µg/ml_tc,G10,0.00838721366959998
r2,lacUV5_2,0.135_µg/ml_tc,G11,0.0083382643134412
r2,MG1655_1,0.135_µg/ml_tc,H02,0.0069131147153107305
r2,MG1655_2,0.135_µg/ml_tc,H03,0.006938893521138146
r2,3.19_1,0.135_µg/ml_tc,H04,0.0073480624923601195
r2,3.19_2,0.135_µg/ml_tc,H05,0.007449421761243926
r2,IW_1,0.135_µg/ml_tc,H06,0.00799945558738459
r2,IW_2,0.135_µg/ml_tc,H07,0.008031751202137566
r2,WTlac_1,0.135_µg/ml_tc,H08,0.00806294329747942
r2,WTlac_2,0.135_µg/ml_tc,H09,0.008101626329000054
r2,lacUV5_1,0.135_µg/ml_tc,H10,0.00814596767827025
r2,lacUV5_2,0.135_µg/ml_tc,H11,0.008012757815032285
