run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r3,6.166666666666667,37.0,0.05,0.010760620915032763,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,13.166666666666666,37.0,0.05,0.010760620915032763,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,20.166666666666668,37.1,0.051,0.011760620915032757,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,27.166666666666668,37.0,0.052,0.012760620915032758,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,34.166666666666664,37.0,0.053,0.013760620915032759,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,41.166666666666664,37.0,0.054,0.01476062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,48.166666666666664,37.0,0.055,0.01576062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,55.166666666666664,37.0,0.056,0.016760620915032762,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,62.166666666666664,37.0,0.057,0.017760620915032763,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,69.16666666666667,37.0,0.058,0.018760620915032764,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,76.16666666666667,37.0,0.059,0.019760620915032757,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,83.16666666666667,37.0,0.06,0.02076062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,90.16666666666667,37.1,0.061,0.02176062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,97.16666666666667,37.1,0.062,0.02276062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,104.16666666666667,37.0,0.063,0.02376062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,111.16666666666667,37.1,0.065,0.025760620915032763,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,118.16666666666667,37.1,0.066,0.026760620915032764,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,125.16666666666667,37.0,0.068,0.028760620915032765,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,132.16666666666666,37.1,0.069,0.029760620915032766,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,139.16666666666666,37.1,0.071,0.031760620915032754,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,146.16666666666666,37.1,0.073,0.033760620915032756,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,153.16666666666666,37.1,0.075,0.03576062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,160.16666666666666,37.1,0.078,0.03876062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,167.16666666666666,37.0,0.08,0.04076062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,174.16666666666666,37.0,0.083,0.043760620915032765,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,181.16666666666666,37.0,0.085,0.04576062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,188.16666666666666,37.0,0.088,0.048760620915032755,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,195.16666666666666,37.1,0.091,0.05176062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,202.16666666666666,37.1,0.094,0.05476062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,209.16666666666666,37.1,0.098,0.058760620915032764,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,216.16666666666666,37.1,0.102,0.06276062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,223.16666666666666,37.0,0.106,0.06676062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,230.16666666666666,37.1,0.111,0.07176062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,237.16666666666666,37.0,0.116,0.07676062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,244.16666666666666,37.0,0.121,0.08176062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,251.16666666666666,37.0,0.126,0.08676062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,258.1666666666667,37.1,0.132,0.09276062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,265.1666666666667,37.1,0.138,0.09876062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,272.1666666666667,37.1,0.145,0.10576062091503274,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,279.1666666666667,37.0,0.152,0.11276062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,286.1666666666667,37.1,0.16,0.12076062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,293.1666666666667,37.1,0.17,0.13076062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,300.1666666666667,37.1,0.18,0.14076062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,307.1666666666667,37.0,0.191,0.15176062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,314.1666666666667,37.0,0.201,0.16176062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,321.1666666666667,37.1,0.214,0.17476062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,328.1666666666667,37.0,0.226,0.18676062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,335.1666666666667,37.0,0.236,0.19676062091503274,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,342.1666666666667,37.0,0.251,0.21176062091503275,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,349.1666666666667,37.0,0.266,0.22676062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,356.1666666666667,37.1,0.283,0.24376062091503273,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,363.1666666666667,37.0,0.301,0.26176062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,370.1666666666667,37.0,0.316,0.2767606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,377.1666666666667,37.0,0.335,0.2957606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,384.1666666666667,37.1,0.356,0.31676062091503276,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,391.1666666666667,37.0,0.38,0.3407606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,398.1666666666667,37.1,0.404,0.3647606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,405.1666666666667,37.0,0.429,0.3897606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,412.1666666666667,37.0,0.456,0.4167606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,419.1666666666667,37.0,0.482,0.44276062091503277,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,426.1666666666667,37.1,0.511,0.4717606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,433.1666666666667,37.0,0.541,0.5017606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,440.1666666666667,37.0,0.573,0.5337606209150327,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,447.1666666666667,37.1,0.606,0.5667606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,454.1666666666667,37.0,0.639,0.5997606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,461.1666666666667,37.1,0.675,0.6357606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,468.1666666666667,37.1,0.71,0.6707606209150327,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,475.1666666666667,37.1,0.745,0.7057606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,482.1666666666667,37.0,0.781,0.7417606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,489.1666666666667,37.1,0.816,0.7767606209150327,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,496.1666666666667,37.0,0.85,0.8107606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,503.1666666666667,37.0,0.882,0.8427606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,510.1666666666667,37.1,0.915,0.8757606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,517.1666666666666,37.0,0.948,0.9087606209150327,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,524.1666666666666,37.0,0.981,0.9417606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,531.1666666666666,37.1,1.012,0.9727606209150328,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,538.1666666666666,37.1,1.043,1.0037606209150327,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
