time_min,OD_mean,OD_std,strain,pos_selection
6.166666666666667,0.0050792483660130365,0.0011547005383792486,3.19_1,0.0
13.166666666666666,0.0054125816993463695,0.0009999999999999974,3.19_1,0.0
20.166666666666668,0.006412581699346369,0.0009999999999999974,3.19_1,0.0
27.166666666666668,0.007079248366013033,0.0011547005383792527,3.19_1,0.0
34.166666666666664,0.008079248366013035,0.0011547005383792527,3.19_1,0.0
41.166666666666664,0.009412581699346369,0.0010000000000000009,3.19_1,0.0
48.166666666666664,0.01041258169934637,0.0010000000000000009,3.19_1,0.0
55.166666666666664,0.011079248366013037,0.0011547005383792527,3.19_1,0.0
62.166666666666664,0.012745915032679703,0.0015275252316519442,3.19_1,0.0
69.16666666666667,0.014079248366013037,0.0011547005383792486,3.19_1,0.0
76.16666666666667,0.015079248366013034,0.0011547005383792527,3.19_1,0.0
83.16666666666667,0.016412581699346368,0.001732050807568879,3.19_1,0.0
90.16666666666667,0.01741258169934637,0.001732050807568879,3.19_1,0.0
97.16666666666667,0.018745915032679705,0.001527525231651948,3.19_1,0.0
104.16666666666667,0.020079248366013037,0.0011547005383792527,3.19_1,0.0
111.16666666666667,0.021412581699346372,0.001732050807568879,3.19_1,0.0
118.16666666666667,0.022412581699346373,0.001732050807568879,3.19_1,0.0
125.16666666666667,0.023412581699346374,0.001732050807568879,3.19_1,0.0
132.16666666666666,0.025079248366013038,0.002081665999466127,3.19_1,0.0
139.16666666666666,0.026412581699346366,0.001999999999999995,3.19_1,0.0
146.16666666666666,0.02807924836601303,0.0020816659994661343,3.19_1,0.0
153.16666666666666,0.0297459150326797,0.0025166114784235852,3.19_1,0.0
160.16666666666666,0.03207924836601304,0.0020816659994661343,3.19_1,0.0
167.16666666666666,0.03407924836601304,0.003055050463303896,3.19_1,0.0
174.16666666666666,0.0367459150326797,0.0025166114784235852,3.19_1,0.0
181.16666666666666,0.039079248366013036,0.0030550504633038884,3.19_1,0.0
188.16666666666666,0.04241258169934636,0.0026457513110645877,3.19_1,0.0
195.16666666666666,0.045079248366013035,0.003055050463303896,3.19_1,0.0
202.16666666666666,0.04841258169934637,0.0030000000000000027,3.19_1,0.0
209.16666666666666,0.05141258169934637,0.0040000000000000036,3.19_1,0.0
216.16666666666666,0.056079248366013044,0.004041451884327377,3.19_1,0.0
223.16666666666666,0.05907924836601303,0.0055075705472861,3.19_1,0.0
230.16666666666666,0.06374591503267969,0.006027713773341713,3.19_1,0.0
237.16666666666666,0.06807924836601303,0.007094598884597588,3.19_1,0.0
244.16666666666666,0.07341258169934636,0.007549834435270749,3.19_1,0.0
251.16666666666666,0.07841258169934637,0.008544003745317531,3.19_1,0.0
258.1666666666667,0.0837459150326797,0.009609023536933058,3.19_1,0.0
265.1666666666667,0.0907459150326797,0.008504900548115375,3.19_1,0.0
272.1666666666667,0.09541258169934637,0.010535653752852732,3.19_1,0.0
279.1666666666667,0.10241258169934638,0.011532562594670791,3.19_1,0.0
286.1666666666667,0.10907924836601303,0.011503622617824942,3.19_1,0.0
293.1666666666667,0.11674591503267968,0.01201388086062673,3.19_1,0.0
300.1666666666667,0.12407924836601303,0.012013880860626729,3.19_1,0.0
307.1666666666667,0.13241258169934636,0.012529964086141666,3.19_1,0.0
314.1666666666667,0.14174591503267972,0.011503622617824942,3.19_1,0.0
321.1666666666667,0.15141258169934638,0.010999999999999996,3.19_1,0.0
328.1666666666667,0.16174591503267968,0.009504384952922162,3.19_1,0.0
335.1666666666667,0.1727459150326797,0.008736894948054113,3.19_1,0.0
342.1666666666667,0.18341258169934638,0.0072111025509279695,3.19_1,0.0
349.1666666666667,0.19541258169934636,0.004358898943540678,3.19_1,0.0
356.1666666666667,0.2057459150326797,0.0041633319989322695,3.19_1,0.0
363.1666666666667,0.21841258169934638,0.004582575694955844,3.19_1,0.0
370.1666666666667,0.23174591503267972,0.005507570547286107,3.19_1,0.0
377.1666666666667,0.24641258169934632,0.006244997998398393,3.19_1,0.0
384.1666666666667,0.2627459150326797,0.009018499505645797,3.19_1,0.0
391.1666666666667,0.2797459150326797,0.009018499505645797,3.19_1,0.0
398.1666666666667,0.300079248366013,0.013012814197295434,3.19_1,0.0
405.1666666666667,0.31907924836601304,0.013503086067019408,3.19_1,0.0
412.1666666666667,0.34174591503267976,0.01601041327803045,3.19_1,0.0
419.1666666666667,0.36574591503267967,0.017616280348965046,3.19_1,0.0
426.1666666666667,0.3884125816993464,0.02206807649071393,3.19_1,0.0
433.1666666666667,0.4107459150326797,0.02250185177565025,3.19_1,0.0
440.1666666666667,0.4394125816993464,0.02685144316419513,3.19_1,0.0
447.1666666666667,0.46807924836601306,0.02857154761879963,3.19_1,0.0
454.1666666666667,0.4980792483660131,0.033020195840323716,3.19_1,0.0
461.1666666666667,0.5247459150326798,0.03750111109465067,3.19_1,0.0
468.1666666666667,0.5527459150326798,0.04254801209614066,3.19_1,0.0
475.1666666666667,0.5817459150326797,0.04665118790913407,3.19_1,0.0
482.1666666666667,0.6114125816993464,0.05068530358989674,3.19_1,0.0
489.1666666666667,0.6437459150326797,0.055770362499569,3.19_1,0.0
496.1666666666667,0.6757459150326798,0.05918051481132395,3.19_1,0.0
503.1666666666667,0.7080792483660131,0.06443860126766668,3.19_1,0.0
510.1666666666667,0.7414125816993464,0.06835202996254025,3.19_1,0.0
517.1666666666666,0.7737459150326798,0.07086842268128545,3.19_1,0.0
524.1666666666666,0.8077459150326797,0.07186329614854396,3.19_1,0.0
531.1666666666666,0.840079248366013,0.07397522107661007,3.19_1,0.0
538.1666666666666,0.8737459150326797,0.07385345850624285,3.19_1,0.0
545.1666666666666,0.9087459150326797,0.07470162871941499,3.19_1,0.0
552.1666666666666,0.9417459150326798,0.07569896520648962,3.19_1,0.0
559.1666666666666,0.9757459150326797,0.07669637105713245,3.19_1,0.0
566.1666666666666,1.0074125816993464,0.07507995737878387,3.19_1,0.0
573.1666666666666,1.0384125816993464,0.07254653678846427,3.19_1,0.0
580.1666666666666,1.0677459150326796,0.07005949852327896,3.19_1,0.0
587.1666666666666,1.0970792483660132,0.0681199921706787,3.19_1,0.0
594.1666666666666,1.126079248366013,0.06625204399362579,3.19_1,0.0
601.1666666666666,1.155079248366013,0.06484083075758156,3.19_1,0.0
608.1666666666666,1.183079248366013,0.06185736280616344,3.19_1,0.0
615.1666666666666,1.2077459150326797,0.06017751518078265,3.19_1,0.0
622.1666666666666,1.232079248366013,0.0595175044279692,3.19_1,0.0
629.1666666666666,1.251079248366013,0.059618229874203184,3.19_1,0.0
636.1666666666666,1.2657459150326795,0.0541233159861195,3.19_1,0.0
643.1666666666666,1.2790792483660132,0.04867579823005821,3.19_1,0.0
650.1666666666666,1.2964125816993464,0.04563989482897604,3.19_1,0.0
657.1666666666666,1.3057459150326798,0.0390683162336609,3.19_1,0.0
664.1666666666666,1.3157459150326798,0.03547299442298786,3.19_1,0.0
671.1666666666666,1.3234125816993465,0.03143246729100335,3.19_1,0.0
678.1666666666666,1.3294125816993463,0.02570992026436486,3.19_1,0.0
685.1666666666666,1.331079248366013,0.021221058723195945,3.19_1,0.0
692.1666666666666,1.3324125816993464,0.018083141320025028,3.19_1,0.0
699.1666666666666,1.3327459150326797,0.01900876990584424,3.19_1,0.0
706.1666666666666,1.332079248366013,0.01950213663508006,3.19_1,0.0
713.1666666666666,1.3324125816993464,0.020000000000000018,3.19_1,0.0
720.1666666666666,1.3334125816993465,0.019999999999999907,3.19_1,0.0
727.1666666666666,1.3344125816993462,0.020000000000000018,3.19_1,0.0
734.1666666666666,1.3344125816993466,0.019519221295943103,3.19_1,0.0
741.1666666666666,1.3350792483660132,0.019553345834749918,3.19_1,0.0
748.1666666666666,1.3357459150326798,0.020033305601755643,3.19_1,0.0
755.1666666666666,1.3347459150326797,0.02020725942163693,3.19_1,0.0
762.1666666666666,1.3347459150326797,0.020840665376454074,3.19_1,0.0
769.1666666666666,1.3344125816993466,0.021633307652783953,3.19_1,0.0
776.1666666666666,1.3347459150326797,0.02122105872319598,3.19_1,0.0
783.1666666666666,1.3354125816993463,0.021377558326431907,3.19_1,0.0
790.1666666666666,1.3354125816993463,0.020999999999999956,3.19_1,0.0
797.1666666666666,1.3364125816993464,0.020999999999999956,3.19_1,0.0
804.1666666666666,1.3367459150326795,0.02145538005567208,3.19_1,0.0
811.1666666666666,1.3360792483660129,0.021962088546705463,3.19_1,0.0
818.1666666666666,1.336079248366013,0.02281081614790082,3.19_1,0.0
825.1666666666666,1.336079248366013,0.02281081614790082,3.19_1,0.0
832.1666666666666,1.3364125816993464,0.023430749027719886,3.19_1,0.0
839.1666666666666,1.3364125816993464,0.0243310501211929,3.19_1,0.0
846.1666666666666,1.3367459150326797,0.02490649179096348,3.19_1,0.0
853.1666666666666,1.3364125816993464,0.026153393661244063,3.19_1,0.0
860.1666666666666,1.3367459150326797,0.027646579052991938,3.19_1,0.0
867.1666666666666,1.3367459150326797,0.02779088579612628,3.19_1,0.0
874.1666666666666,1.3367459150326797,0.02779088579612628,3.19_1,0.0
881.1666666666666,1.3380792483660129,0.028536526301099326,3.19_1,0.0
888.1666666666666,1.3374125816993463,0.030049958402633404,3.19_1,0.0
895.1666666666666,1.3394125816993465,0.030999999999999982,3.19_1,0.0
902.1666666666666,1.3397459150326796,0.03251666239535256,3.19_1,0.0
909.1666666666666,1.3414125816993465,0.033867388443752165,3.19_1,0.0
916.1666666666666,1.3427459150326797,0.03516153201061257,3.19_1,0.0
923.1666666666666,1.3447459150326797,0.03611555528208491,3.19_1,0.0
