run,strain,pos_selection,well,exp_growth_rate
r1,MG1655_1,0.0_µg/ml_tc,A02,0.011604578264780957
r1,MG1655_2,0.0_µg/ml_tc,A03,0.011270699420660366
r1,3.19_1,0.0_µg/ml_tc,A04,0.012837112144468244
r1,3.19_2,0.0_µg/ml_tc,A05,0.011274987425239755
r1,IW_1,0.0_µg/ml_tc,A06,0.012354699430914448
r1,IW_2,0.0_µg/ml_tc,A07,0.01137934171179548
r1,WTlac_1,0.0_µg/ml_tc,A08,0.00985328649284423
r1,WTlac_2,0.0_µg/ml_tc,A09,0.010791280117841967
r1,lacUV5_1,0.0_µg/ml_tc,A10,0.011729691905169728
r1,lacUV5_2,0.0_µg/ml_tc,A11,0.011372124721254807
r1,MG1655_1,0.0_µg/ml_tc,B02,0.011668509938805546
r1,MG1655_2,0.0_µg/ml_tc,B03,0.011747766755766637
r1,3.19_1,0.0_µg/ml_tc,B04,0.011408254409432092
r1,3.19_2,0.0_µg/ml_tc,B05,0.011872106897596577
r1,IW_1,0.0_µg/ml_tc,B06,0.011752330312590481
r1,IW_2,0.0_µg/ml_tc,B07,0.011833552472650964
r1,WTlac_1,0.0_µg/ml_tc,B08,0.01060234764920383
r1,WTlac_2,0.0_µg/ml_tc,B09,0.010404799770382757
r1,lacUV5_1,0.0_µg/ml_tc,B10,0.01142445389660287
r1,lacUV5_2,0.0_µg/ml_tc,B11,0.01182422995466487
r1,lacUV5_1,37.3_µg/ml_tc,C10,0.008777220511907538
r1,lacUV5_2,37.3_µg/ml_tc,C11,0.008771406853634306
r1,lacUV5_1,37.3_µg/ml_tc,D10,0.008333102448308803
r1,lacUV5_2,37.3_µg/ml_tc,D11,0.008405452270671165
r1,lacUV5_1,61.1_µg/ml_tc,E10,0.006107952575533887
r1,lacUV5_2,61.1_µg/ml_tc,E11,0.0074108724011117235
r1,lacUV5_1,61.1_µg/ml_tc,F10,0.007754218452790082
r1,lacUV5_2,61.1_µg/ml_tc,F11,0.0068778833759024155
r1,lacUV5_1,100_µg/ml_tc,G10,0.005758550112776819
r1,lacUV5_2,100_µg/ml_tc,G11,0.0054672017621121395
r1,lacUV5_1,100_µg/ml_tc,H10,0.005650049792544078
r1,lacUV5_2,100_µg/ml_tc,H11,0.0054514749871221535
