run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r3,6.166666666666667,37.0,0.042,0.0030322473404254674,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,13.166666666666666,37.1,0.042,0.0030322473404254674,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,20.166666666666668,37.0,0.042,0.0030322473404254674,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,27.166666666666668,37.0,0.042,0.0030322473404254674,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,34.166666666666664,37.0,0.042,0.0030322473404254674,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,41.166666666666664,37.1,0.043,0.004032247340425461,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,48.166666666666664,37.0,0.043,0.004032247340425461,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,55.166666666666664,37.1,0.043,0.004032247340425461,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,62.166666666666664,37.1,0.043,0.004032247340425461,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,69.16666666666667,37.0,0.044,0.005032247340425462,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,76.16666666666667,37.0,0.044,0.005032247340425462,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,83.16666666666667,37.0,0.045,0.006032247340425463,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,90.16666666666667,37.0,0.045,0.006032247340425463,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,97.16666666666667,37.0,0.046,0.007032247340425464,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,104.16666666666667,37.0,0.046,0.007032247340425464,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,111.16666666666667,37.0,0.047,0.008032247340425465,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,118.16666666666667,37.0,0.047,0.008032247340425465,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,125.16666666666667,37.0,0.048,0.009032247340425466,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,132.16666666666666,37.0,0.049,0.010032247340425467,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,139.16666666666666,37.0,0.049,0.010032247340425467,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,146.16666666666666,37.1,0.05,0.011032247340425468,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,153.16666666666666,37.0,0.051,0.012032247340425462,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,160.16666666666666,37.1,0.051,0.012032247340425462,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,167.16666666666666,37.1,0.052,0.013032247340425462,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,174.16666666666666,37.0,0.053,0.014032247340425463,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,181.16666666666666,37.0,0.054,0.015032247340425464,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,188.16666666666666,37.0,0.055,0.016032247340425465,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,195.16666666666666,37.0,0.056,0.017032247340425466,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,202.16666666666666,37.1,0.057,0.018032247340425467,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,209.16666666666666,37.0,0.058,0.019032247340425468,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,216.16666666666666,37.0,0.06,0.021032247340425463,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,223.16666666666666,37.1,0.061,0.022032247340425463,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,230.16666666666666,37.0,0.063,0.024032247340425465,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
