run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r1,529.1666666666666,37.0,0.418,0.38006293706293703,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,539.1666666666666,37.1,0.448,0.41006293706293706,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,549.1666666666666,37.0,0.481,0.44306293706293703,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,559.1666666666666,37.0,0.511,0.47306293706293706,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,569.1666666666666,37.0,0.549,0.511062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,579.1666666666666,36.9,0.582,0.544062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,589.1666666666666,37.0,0.621,0.583062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,599.1666666666666,37.1,0.662,0.624062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,609.1666666666666,37.0,0.703,0.665062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,619.1666666666666,37.1,0.748,0.710062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,629.1666666666666,37.1,0.793,0.755062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,639.1666666666666,37.0,0.839,0.801062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,649.1666666666666,37.0,0.884,0.846062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,659.1666666666666,37.0,0.932,0.894062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,669.1666666666666,37.1,0.981,0.943062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,679.1666666666666,37.1,1.028,0.990062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,689.1666666666666,37.0,1.07,1.032062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,699.1666666666666,37.1,1.115,1.077062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,709.1666666666666,37.1,1.163,1.125062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,719.1666666666666,37.0,1.184,1.146062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,729.1666666666666,37.0,1.211,1.173062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,739.1666666666666,37.1,1.242,1.204062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,749.1666666666666,37.0,1.271,1.233062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,759.1666666666666,37.1,1.297,1.259062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,769.1666666666666,37.1,1.318,1.280062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,779.1666666666666,37.0,1.334,1.296062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,789.1666666666666,37.0,1.341,1.303062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,799.1666666666666,37.0,1.342,1.304062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,809.1666666666666,37.1,1.345,1.307062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,819.1666666666666,37.1,1.348,1.310062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,829.1666666666666,37.0,1.35,1.312062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,839.1666666666666,37.0,1.354,1.316062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,849.1666666666666,37.0,1.358,1.320062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,859.1666666666666,37.0,1.361,1.323062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,869.1666666666666,37.0,1.362,1.324062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,879.1666666666666,37.0,1.364,1.326062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,889.1666666666666,37.0,1.365,1.327062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,899.1666666666666,37.1,1.366,1.328062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,909.1666666666666,37.0,1.368,1.330062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,919.1666666666666,37.1,1.37,1.332062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,929.1666666666666,37.1,1.371,1.333062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,939.1666666666666,37.1,1.374,1.336062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,949.1666666666666,37.1,1.376,1.3380629370629369,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,959.1666666666666,37.1,1.379,1.341062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,969.1666666666666,37.1,1.384,1.346062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,979.1666666666666,37.0,1.389,1.351062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,989.1666666666666,37.1,1.398,1.360062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,999.1666666666666,37.0,1.407,1.369062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1009.1666666666666,37.1,1.417,1.379062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1019.1666666666666,37.0,1.427,1.389062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1029.1666666666667,37.0,1.436,1.398062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1039.1666666666667,37.0,1.447,1.409062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1049.1666666666667,37.1,1.456,1.418062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1059.1666666666667,37.1,1.472,1.434062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1069.1666666666667,37.0,1.487,1.449062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1079.1666666666667,37.0,1.492,1.454062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1089.1666666666667,37.1,1.493,1.455062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1099.1666666666667,37.0,1.496,1.458062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1109.1666666666667,37.0,1.496,1.458062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1119.1666666666667,37.0,1.494,1.456062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1129.1666666666667,37.0,1.491,1.453062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1139.1666666666667,37.1,1.488,1.450062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1149.1666666666667,37.0,1.484,1.446062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1159.1666666666667,37.0,1.481,1.443062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1169.1666666666667,37.0,1.478,1.440062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1179.1666666666667,37.0,1.474,1.436062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1189.1666666666667,37.1,1.471,1.433062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1199.1666666666667,37.0,1.468,1.430062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1209.1666666666667,37.1,1.464,1.426062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1219.1666666666667,37.0,1.462,1.424062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1229.1666666666667,37.1,1.458,1.420062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1239.1666666666667,37.0,1.456,1.418062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1249.1666666666667,37.0,1.453,1.415062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1259.1666666666667,37.0,1.45,1.412062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1269.1666666666667,37.1,1.448,1.410062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1279.1666666666667,37.0,1.446,1.408062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1289.1666666666667,37.0,1.444,1.406062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1299.1666666666667,37.0,1.442,1.404062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1309.1666666666667,37.1,1.439,1.401062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1319.1666666666667,37.1,1.438,1.400062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1329.1666666666667,37.0,1.436,1.398062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1339.1666666666667,37.1,1.434,1.396062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1349.1666666666667,37.1,1.432,1.394062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1359.1666666666667,37.1,1.431,1.393062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1369.1666666666667,37.1,1.429,1.391062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1379.1666666666667,37.0,1.427,1.389062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1389.1666666666667,37.0,1.426,1.388062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1399.1666666666667,37.0,1.425,1.387062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1409.1666666666667,37.1,1.424,1.386062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1419.1666666666667,37.1,1.422,1.384062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,1429.1666666666667,37.0,1.421,1.383062937062937,MG1655,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,9.166666666666666,37.1,0.042,0.004062937062937033,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,19.166666666666668,37.1,0.043,0.005062937062937027,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,29.166666666666668,37.1,0.043,0.005062937062937027,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,39.166666666666664,37.0,0.044,0.006062937062937028,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,49.166666666666664,37.1,0.044,0.006062937062937028,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,59.166666666666664,37.1,0.045,0.007062937062937029,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,69.16666666666667,37.0,0.046,0.00806293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,79.16666666666667,37.1,0.047,0.00906293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,89.16666666666667,37.1,0.048,0.010062937062937032,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,99.16666666666667,37.1,0.049,0.011062937062937032,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,109.16666666666667,37.1,0.05,0.012062937062937033,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,119.16666666666667,37.0,0.051,0.013062937062937027,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,129.16666666666666,37.1,0.052,0.014062937062937028,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,139.16666666666666,37.0,0.053,0.015062937062937029,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,149.16666666666666,37.1,0.054,0.01606293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,159.16666666666666,37.0,0.056,0.01806293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,169.16666666666666,37.1,0.057,0.019062937062937033,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,179.16666666666666,37.0,0.058,0.020062937062937033,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,189.16666666666666,37.1,0.06,0.02206293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,199.16666666666666,37.0,0.062,0.02406293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,209.16666666666666,37.0,0.064,0.026062937062937032,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,219.16666666666666,37.0,0.066,0.028062937062937034,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,229.16666666666666,37.0,0.068,0.030062937062937035,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,239.16666666666666,37.1,0.071,0.033062937062937024,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,249.16666666666666,37.0,0.075,0.03706293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,259.1666666666667,37.0,0.078,0.04006293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,269.1666666666667,37.0,0.082,0.044062937062937034,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,279.1666666666667,37.0,0.086,0.048062937062937024,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,289.1666666666667,36.9,0.09,0.05206293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,299.1666666666667,37.1,0.095,0.05706293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,309.1666666666667,37.0,0.1,0.062062937062937036,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,319.1666666666667,37.1,0.106,0.06806293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,329.1666666666667,37.1,0.112,0.07406293706293704,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,339.1666666666667,37.1,0.119,0.08106293706293702,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,349.1666666666667,37.1,0.126,0.08806293706293702,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,359.1666666666667,37.1,0.135,0.09706293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,369.1666666666667,37.0,0.144,0.10606293706293701,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,379.1666666666667,37.0,0.155,0.11706293706293702,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,389.1666666666667,37.0,0.165,0.12706293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,399.1666666666667,37.1,0.172,0.134062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,409.1666666666667,37.1,0.191,0.15306293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,419.1666666666667,37.0,0.207,0.169062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,429.1666666666667,37.0,0.22,0.18206293706293702,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,439.1666666666667,37.0,0.239,0.201062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,449.1666666666667,37.1,0.252,0.21406293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,459.1666666666667,37.0,0.27,0.23206293706293704,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,469.1666666666667,37.0,0.291,0.25306293706293703,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,479.1666666666667,37.0,0.314,0.27606293706293705,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,489.1666666666667,37.1,0.339,0.3010629370629371,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,499.1666666666667,37.0,0.368,0.33006293706293705,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,509.1666666666667,37.1,0.399,0.3610629370629371,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,519.1666666666666,37.0,0.432,0.39406293706293705,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,529.1666666666666,37.0,0.471,0.433062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,539.1666666666666,37.1,0.513,0.47506293706293706,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,549.1666666666666,37.0,0.559,0.521062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,559.1666666666666,37.0,0.604,0.566062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,569.1666666666666,37.0,0.655,0.617062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,579.1666666666666,36.9,0.704,0.666062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,589.1666666666666,37.0,0.757,0.719062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,599.1666666666666,37.1,0.812,0.774062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,609.1666666666666,37.0,0.866,0.828062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,619.1666666666666,37.1,0.917,0.879062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,629.1666666666666,37.1,0.968,0.930062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,639.1666666666666,37.0,1.018,0.980062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,649.1666666666666,37.0,1.066,1.028062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,659.1666666666666,37.0,1.111,1.073062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,669.1666666666666,37.1,1.157,1.119062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,679.1666666666666,37.1,1.204,1.166062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,689.1666666666666,37.0,1.245,1.207062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,699.1666666666666,37.1,1.279,1.241062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,709.1666666666666,37.1,1.32,1.282062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,719.1666666666666,37.0,1.338,1.300062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,729.1666666666666,37.0,1.363,1.325062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,739.1666666666666,37.1,1.385,1.347062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,749.1666666666666,37.0,1.401,1.363062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,759.1666666666666,37.1,1.401,1.363062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,769.1666666666666,37.1,1.407,1.369062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,779.1666666666666,37.0,1.412,1.374062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,789.1666666666666,37.0,1.418,1.380062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,799.1666666666666,37.0,1.423,1.385062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,809.1666666666666,37.1,1.427,1.389062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,819.1666666666666,37.1,1.429,1.391062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
r1,829.1666666666666,37.0,1.432,1.394062937062937,MG1655,A03,M9_0.5%_glucose_supp,0_µg/ml_tc
