run,strain,pos_selection,well,exp_growth_rate
r2,MG1655_1,0.0_µg/ml_tc,A02,0.011746234853109295
r2,MG1655_2,0.0_µg/ml_tc,A03,0.011656416454558465
r2,3.19_1,0.0_µg/ml_tc,A04,0.011429289718396681
r2,3.19_2,0.0_µg/ml_tc,A05,0.011388782819544054
r2,IW_1,0.0_µg/ml_tc,A06,0.011955037686451118
r2,IW_2,0.0_µg/ml_tc,A07,0.011549983247999296
r2,WTlac_1,0.0_µg/ml_tc,A08,0.011281641081004165
r2,WTlac_2,0.0_µg/ml_tc,A09,0.011346568878334861
r2,lacUV5_1,0.0_µg/ml_tc,A10,0.011843953444410993
r2,lacUV5_2,0.0_µg/ml_tc,A11,0.012205740636938555
r2,MG1655_1,0.0_µg/ml_tc,B02,0.011407990683199858
r2,MG1655_2,0.0_µg/ml_tc,B03,0.011288325583431279
r2,3.19_1,0.0_µg/ml_tc,B04,0.011360467908764658
r2,3.19_2,0.0_µg/ml_tc,B05,0.01150331342806184
r2,IW_1,0.0_µg/ml_tc,B06,0.011705199783878599
r2,IW_2,0.0_µg/ml_tc,B07,0.011525654410181335
r2,WTlac_1,0.0_µg/ml_tc,B08,0.011467935452166718
r2,WTlac_2,0.0_µg/ml_tc,B09,0.011729476093584327
r2,lacUV5_1,0.0_µg/ml_tc,B10,0.011310369904567723
r2,lacUV5_2,0.0_µg/ml_tc,B11,0.011401232262489517
r2,WTlac_1,8.48_µg/ml_tc,C08,0.008662213574387541
r2,WTlac_2,8.48_µg/ml_tc,C09,0.008630229898009455
r2,lacUV5_1,8.48_µg/ml_tc,C10,0.010599737381211654
r2,lacUV5_2,8.48_µg/ml_tc,C11,0.010721682518201592
r2,WTlac_1,8.48_µg/ml_tc,D08,0.008583969419829824
r2,WTlac_2,8.48_µg/ml_tc,D09,0.008561299794828855
r2,lacUV5_1,8.48_µg/ml_tc,D10,0.01107030331698458
r2,lacUV5_2,8.48_µg/ml_tc,D11,0.011436685181605042
r2,WTlac_1,13.4_µg/ml_tc,E08,0.007485363490628714
r2,WTlac_2,13.4_µg/ml_tc,E09,0.007363331927339106
r2,lacUV5_1,13.4_µg/ml_tc,E10,0.009974425310459101
r2,lacUV5_2,13.4_µg/ml_tc,E11,0.010074109240400503
r2,WTlac_1,13.4_µg/ml_tc,F08,0.007347993261132867
r2,WTlac_2,13.4_µg/ml_tc,F09,0.007370874380141648
r2,lacUV5_1,13.4_µg/ml_tc,F10,0.010708356555189716
r2,lacUV5_2,13.4_µg/ml_tc,F11,0.011020736570294145
r2,WTlac_1,22.8_µg/ml_tc,G08,0.006212944496135689
r2,WTlac_2,22.8_µg/ml_tc,G09,0.0059509958778343796
r2,lacUV5_1,22.8_µg/ml_tc,G10,0.009101171200338959
r2,lacUV5_2,22.8_µg/ml_tc,G11,0.008793640456563456
r2,WTlac_1,22.8_µg/ml_tc,H08,0.005845908100135631
r2,WTlac_2,22.8_µg/ml_tc,H09,0.005788443274962559
r2,lacUV5_1,22.8_µg/ml_tc,H10,0.008984078087609154
r2,lacUV5_2,22.8_µg/ml_tc,H11,0.009177256762848068
