run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r2,6.166666666666667,37.1,0.092,0.007730718954248358,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,13.166666666666666,37.1,0.092,0.007730718954248358,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,20.166666666666668,37.0,0.093,0.00873071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,27.166666666666668,37.0,0.093,0.00873071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,34.166666666666664,37.1,0.094,0.00973071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,41.166666666666664,37.0,0.094,0.00973071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,48.166666666666664,37.1,0.095,0.010730718954248361,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,55.166666666666664,37.1,0.096,0.011730718954248362,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,62.166666666666664,37.0,0.097,0.012730718954248363,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,69.16666666666667,37.0,0.098,0.013730718954248364,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,76.16666666666667,37.0,0.099,0.014730718954248365,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,83.16666666666667,37.0,0.1,0.015730718954248366,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,90.16666666666667,37.0,0.101,0.016730718954248366,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,97.16666666666667,37.1,0.102,0.017730718954248353,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,104.16666666666667,37.0,0.103,0.018730718954248354,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,111.16666666666667,37.1,0.105,0.020730718954248356,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,118.16666666666667,37.1,0.106,0.021730718954248357,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,125.16666666666667,37.0,0.107,0.022730718954248358,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,132.16666666666666,37.1,0.109,0.02473071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,139.16666666666666,37.0,0.111,0.02673071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,146.16666666666666,37.0,0.113,0.028730718954248363,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,153.16666666666666,37.1,0.115,0.030730718954248365,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,160.16666666666666,37.0,0.117,0.03273071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,167.16666666666666,37.1,0.119,0.034730718954248355,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,174.16666666666666,37.0,0.122,0.03773071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,181.16666666666666,37.1,0.125,0.04073071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,188.16666666666666,37.0,0.128,0.04373071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,195.16666666666666,37.1,0.131,0.046730718954248365,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,202.16666666666666,37.1,0.135,0.05073071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,209.16666666666666,37.0,0.139,0.05473071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,216.16666666666666,37.1,0.143,0.05873071895424835,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,223.16666666666666,37.1,0.147,0.06273071895424835,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,230.16666666666666,37.0,0.152,0.06773071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,237.16666666666666,37.1,0.157,0.07273071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,244.16666666666666,37.0,0.163,0.07873071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,251.16666666666666,37.1,0.17,0.08573071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,258.1666666666667,37.1,0.177,0.09273071895424835,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,265.1666666666667,37.1,0.184,0.09973071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,272.1666666666667,37.0,0.193,0.10873071895424836,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,279.1666666666667,37.0,0.202,0.11773071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,286.1666666666667,37.1,0.211,0.12673071895424837,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,293.1666666666667,37.0,0.222,0.13773071895424838,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
