run,strain,pos_selection,well,exp_growth_rate
r1,MG1655_1,0.27_µg/ml_tc,A02,0.004563696987827302
r1,MG1655_2,0.27_µg/ml_tc,A03,0.006567794901407104
r1,3.19_1,0.27_µg/ml_tc,A04,0.0075894543130132575
r1,3.19_2,0.27_µg/ml_tc,A05,0.008244311776525034
r1,IW_1,0.27_µg/ml_tc,A06,0.007335034020172819
r1,IW_2,0.27_µg/ml_tc,A07,0.009036269237177168
r1,WTlac_1,0.27_µg/ml_tc,A08,0.009704608437657998
r1,WTlac_2,0.27_µg/ml_tc,A09,0.010186590405387675
r1,lacUV5_1,0.27_µg/ml_tc,A10,0.010420037069612025
r1,lacUV5_2,0.27_µg/ml_tc,A11,0.009331324427453378
r1,MG1655_1,0.27_µg/ml_tc,B02,0.006725360791490189
r1,MG1655_2,0.27_µg/ml_tc,B03,0.006731025628325062
r1,3.19_1,0.27_µg/ml_tc,B04,0.00809224532941884
r1,3.19_2,0.27_µg/ml_tc,B05,0.007593472866045656
r1,IW_1,0.27_µg/ml_tc,B06,0.010268493084760126
r1,IW_2,0.27_µg/ml_tc,B07,0.010160535392785868
r1,WTlac_1,0.27_µg/ml_tc,B08,0.01016801606314896
r1,WTlac_2,0.27_µg/ml_tc,B09,0.010587221881580587
r1,lacUV5_1,0.27_µg/ml_tc,B10,0.010535790358611765
r1,lacUV5_2,0.27_µg/ml_tc,B11,0.009720149793780832
r1,MG1655_1,0.16_µg/ml_tc,C02,0.007508585585618779
r1,MG1655_2,0.16_µg/ml_tc,C03,0.007527344808871209
r1,3.19_1,0.16_µg/ml_tc,C04,0.009196236036899137
r1,3.19_2,0.16_µg/ml_tc,C05,0.008965880512732276
r1,IW_1,0.16_µg/ml_tc,C06,0.010930771882150359
r1,IW_2,0.16_µg/ml_tc,C07,0.011181600580634833
r1,WTlac_1,0.16_µg/ml_tc,C08,0.010272441558810295
r1,WTlac_2,0.16_µg/ml_tc,C09,0.0107462075991138
r1,lacUV5_1,0.16_µg/ml_tc,C10,0.011240175226172159
r1,lacUV5_2,0.16_µg/ml_tc,C11,0.009816142445758163
r1,MG1655_1,0.16_µg/ml_tc,D02,0.007604823130881905
r1,MG1655_2,0.16_µg/ml_tc,D03,0.007930976376500653
r1,3.19_1,0.16_µg/ml_tc,D04,0.009468211254115334
r1,3.19_2,0.16_µg/ml_tc,D05,0.00952649126134163
r1,IW_1,0.16_µg/ml_tc,D06,0.010470200492168956
r1,IW_2,0.16_µg/ml_tc,D07,0.010583457556926256
r1,WTlac_1,0.16_µg/ml_tc,D08,0.010383016992376093
r1,WTlac_2,0.16_µg/ml_tc,D09,0.011062278679464925
r1,lacUV5_1,0.16_µg/ml_tc,D10,0.011034529459571361
r1,lacUV5_2,0.16_µg/ml_tc,D11,0.010742542283009495
r1,MG1655_1,0.1_µg/ml_tc,E02,0.008141516899038977
r1,MG1655_2,0.1_µg/ml_tc,E03,0.008981172990908368
r1,3.19_1,0.1_µg/ml_tc,E04,0.010192665293160468
r1,3.19_2,0.1_µg/ml_tc,E05,0.01044668544150076
r1,IW_1,0.1_µg/ml_tc,E06,0.011014807114577635
r1,IW_2,0.1_µg/ml_tc,E07,0.011537088861920846
r1,WTlac_1,0.1_µg/ml_tc,E08,0.010495873498300926
r1,WTlac_2,0.1_µg/ml_tc,E09,0.0110677801319369
r1,lacUV5_1,0.1_µg/ml_tc,E10,0.01383401062614862
r1,lacUV5_2,0.1_µg/ml_tc,E11,0.010579376797249662
r1,MG1655_1,0.1_µg/ml_tc,F02,0.008613646407621963
r1,MG1655_2,0.1_µg/ml_tc,F03,0.008361865735006399
r1,3.19_1,0.1_µg/ml_tc,F04,0.009698574571321603
r1,3.19_2,0.1_µg/ml_tc,F05,0.010037187780312
r1,IW_1,0.1_µg/ml_tc,F06,0.010744748592518314
r1,IW_2,0.1_µg/ml_tc,F07,0.011565788726891315
r1,WTlac_1,0.1_µg/ml_tc,F08,0.010030319918067156
r1,WTlac_2,0.1_µg/ml_tc,F09,0.011136390794025572
r1,lacUV5_1,0.1_µg/ml_tc,F10,0.00954230586773919
r1,lacUV5_2,0.1_µg/ml_tc,F11,0.010737901668881696
r1,MG1655_1,0.0_µg/ml_tc,G02,0.009859578725876778
r1,MG1655_2,0.0_µg/ml_tc,G03,0.010453763272135723
r1,3.19_1,0.0_µg/ml_tc,G04,0.011273318843139877
r1,3.19_2,0.0_µg/ml_tc,G05,0.010688030109289256
r1,IW_1,0.0_µg/ml_tc,G06,0.010814060288725315
r1,IW_2,0.0_µg/ml_tc,G07,0.01094934235334388
r1,WTlac_1,0.0_µg/ml_tc,G08,0.009355107146361378
r1,WTlac_2,0.0_µg/ml_tc,G09,0.009523390101224525
r1,lacUV5_1,0.0_µg/ml_tc,G10,0.010283839057710653
r1,lacUV5_2,0.0_µg/ml_tc,G11,0.010270819280108066
r1,MG1655_1,0.0_µg/ml_tc,H02,0.008773971530753058
r1,MG1655_2,0.0_µg/ml_tc,H03,0.008972968692058552
r1,3.19_1,0.0_µg/ml_tc,H04,0.009737810529091976
r1,3.19_2,0.0_µg/ml_tc,H05,0.008801840892470747
r1,IW_1,0.0_µg/ml_tc,H06,0.009816258498612061
r1,IW_2,0.0_µg/ml_tc,H07,0.00813615931869725
r1,WTlac_1,0.0_µg/ml_tc,H08,0.009249184857650304
r1,WTlac_2,0.0_µg/ml_tc,H09,0.008614956253808388
r1,lacUV5_1,0.0_µg/ml_tc,H10,0.010273674775575557
r1,lacUV5_2,0.0_µg/ml_tc,H11,0.010008513239511163
