time_min,OD_mean,OD_std,strain,pos_selection
6.166666666666667,0.0032251838235293206,0.0014142135623730963,3.19_1,0.0
13.166666666666666,0.003725183823529321,0.0007071067811865482,3.19_1,0.0
20.166666666666668,0.003725183823529321,0.0007071067811865482,3.19_1,0.0
27.166666666666668,0.0042251838235293215,0.0014142135623730963,3.19_1,0.0
34.166666666666664,0.0042251838235293215,0.0014142135623730963,3.19_1,0.0
41.166666666666664,0.005225183823529322,0.0014142135623730963,3.19_1,0.0
48.166666666666664,0.005725183823529323,0.0007071067811865482,3.19_1,0.0
55.166666666666664,0.006725183823529324,0.0007071067811865482,3.19_1,0.0
62.166666666666664,0.007225183823529324,0.0014142135623730963,3.19_1,0.0
69.16666666666667,0.007725183823529325,0.0007071067811865482,3.19_1,0.0
76.16666666666667,0.008225183823529322,0.0014142135623730913,3.19_1,0.0
83.16666666666667,0.009225183823529323,0.0014142135623730913,3.19_1,0.0
90.16666666666667,0.00972518382352932,0.0007071067811865482,3.19_1,0.0
97.16666666666667,0.01072518382352932,0.0007071067811865482,3.19_1,0.0
104.16666666666667,0.011725183823529321,0.0007071067811865482,3.19_1,0.0
111.16666666666667,0.012725183823529322,0.0007071067811865482,3.19_1,0.0
118.16666666666667,0.013725183823529323,0.0007071067811865482,3.19_1,0.0
125.16666666666667,0.014725183823529324,0.0007071067811865482,3.19_1,0.0
132.16666666666666,0.015725183823529325,0.0007071067811865482,3.19_1,0.0
139.16666666666666,0.016725183823529322,0.0007071067811865433,3.19_1,0.0
146.16666666666666,0.01822518382352932,0.0,3.19_1,0.0
153.16666666666666,0.01922518382352932,0.0,3.19_1,0.0
160.16666666666666,0.020725183823529322,0.0007071067811865482,3.19_1,0.0
167.16666666666666,0.022225183823529324,0.0,3.19_1,0.0
174.16666666666666,0.024225183823529325,0.0,3.19_1,0.0
181.16666666666666,0.025225183823529326,0.0,3.19_1,0.0
188.16666666666666,0.027225183823529328,0.0,3.19_1,0.0
195.16666666666666,0.028725183823529322,0.0007071067811865384,3.19_1,0.0
202.16666666666666,0.030225183823529317,0.0,3.19_1,0.0
209.16666666666666,0.03222518382352932,0.0,3.19_1,0.0
216.16666666666666,0.03472518382352932,0.0007071067811865482,3.19_1,0.0
223.16666666666666,0.03672518382352932,0.0007071067811865482,3.19_1,0.0
230.16666666666666,0.039225183823529325,0.0014142135623730963,3.19_1,0.0
237.16666666666666,0.04122518382352933,0.0014142135623730963,3.19_1,0.0
244.16666666666666,0.04422518382352932,0.0014142135623730866,3.19_1,0.0
251.16666666666666,0.04622518382352932,0.0014142135623730963,3.19_1,0.0
258.1666666666667,0.04922518382352932,0.0028284271247461927,3.19_1,0.0
265.1666666666667,0.05222518382352932,0.0028284271247461927,3.19_1,0.0
272.1666666666667,0.055725183823529326,0.0021213203435596446,3.19_1,0.0
279.1666666666667,0.05922518382352932,0.0028284271247461827,3.19_1,0.0
286.1666666666667,0.06272518382352932,0.0035355339059327407,3.19_1,0.0
293.1666666666667,0.06672518382352932,0.0035355339059327407,3.19_1,0.0
300.1666666666667,0.07072518382352933,0.0035355339059327407,3.19_1,0.0
307.1666666666667,0.07472518382352933,0.003535533905932731,3.19_1,0.0
314.1666666666667,0.07922518382352932,0.004242640687119289,3.19_1,0.0
321.1666666666667,0.08372518382352932,0.004949747468305837,3.19_1,0.0
328.1666666666667,0.08972518382352933,0.004949747468305837,3.19_1,0.0
335.1666666666667,0.09522518382352932,0.005656854249492365,3.19_1,0.0
342.1666666666667,0.10072518382352932,0.006363961030678914,3.19_1,0.0
349.1666666666667,0.10722518382352932,0.007071067811865481,3.19_1,0.0
356.1666666666667,0.11372518382352932,0.00777817459305203,3.19_1,0.0
363.1666666666667,0.12122518382352931,0.008485281374238568,3.19_1,0.0
370.1666666666667,0.12822518382352932,0.009899494936611663,3.19_1,0.0
377.1666666666667,0.13572518382352933,0.010606601717798222,3.19_1,0.0
384.1666666666667,0.14522518382352934,0.01131370849898477,3.19_1,0.0
391.1666666666667,0.15372518382352932,0.01202081528017128,3.19_1,0.0
398.1666666666667,0.16372518382352932,0.013435028842544376,3.19_1,0.0
405.1666666666667,0.1742251838235293,0.014142135623730963,3.19_1,0.0
412.1666666666667,0.18522518382352932,0.016970562748477157,3.19_1,0.0
419.1666666666667,0.19722518382352933,0.018384776310850254,3.19_1,0.0
426.1666666666667,0.20972518382352934,0.020506096654409896,3.19_1,0.0
433.1666666666667,0.22372518382352935,0.021920310216782993,3.19_1,0.0
440.1666666666667,0.23822518382352934,0.024041630560342597,3.19_1,0.0
447.1666666666667,0.2537251838235294,0.026162950903902242,3.19_1,0.0
454.1666666666667,0.27022518382352934,0.028284271247461926,3.19_1,0.0
461.1666666666667,0.28822518382352935,0.031112698372208078,3.19_1,0.0
468.1666666666667,0.3077251838235293,0.03323401871576773,3.19_1,0.0
475.1666666666667,0.32772518382352933,0.036062445840513956,3.19_1,0.0
482.1666666666667,0.3482251838235293,0.03818376618407356,3.19_1,0.0
489.1666666666667,0.3722251838235293,0.04101219330881976,3.19_1,0.0
496.1666666666667,0.39622518382352934,0.04384062043356595,3.19_1,0.0
503.1666666666667,0.4217251838235293,0.04737615433949868,3.19_1,0.0
510.1666666666667,0.4492251838235294,0.05091168824543143,3.19_1,0.0
517.1666666666666,0.4782251838235293,0.05374011537017762,3.19_1,0.0
524.1666666666666,0.5072251838235293,0.05656854249492373,3.19_1,0.0
