run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r3,6.166666666666667,37.1,0.045,0.0032251838235293206,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,13.166666666666666,37.0,0.045,0.0032251838235293206,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,20.166666666666668,37.0,0.046,0.0042251838235293215,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,27.166666666666668,37.1,0.046,0.0042251838235293215,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,34.166666666666664,37.0,0.046,0.0042251838235293215,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,41.166666666666664,37.1,0.047,0.005225183823529322,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,48.166666666666664,37.0,0.048,0.006225183823529323,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,55.166666666666664,37.0,0.049,0.007225183823529324,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,62.166666666666664,37.0,0.049,0.007225183823529324,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,69.16666666666667,37.1,0.05,0.008225183823529325,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,76.16666666666667,37.0,0.051,0.009225183823529319,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,83.16666666666667,37.1,0.051,0.009225183823529319,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,90.16666666666667,37.0,0.052,0.01022518382352932,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,97.16666666666667,37.0,0.053,0.01122518382352932,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,104.16666666666667,37.1,0.054,0.012225183823529322,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,111.16666666666667,37.1,0.055,0.013225183823529323,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,118.16666666666667,37.0,0.056,0.014225183823529323,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,125.16666666666667,37.0,0.057,0.015225183823529324,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,132.16666666666666,37.1,0.059,0.01722518382352932,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,139.16666666666666,37.1,0.06,0.01822518382352932,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,146.16666666666666,37.0,0.061,0.01922518382352932,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,153.16666666666666,37.1,0.062,0.020225183823529322,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,160.16666666666666,37.0,0.064,0.022225183823529324,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,167.16666666666666,37.0,0.065,0.023225183823529325,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,174.16666666666666,37.1,0.067,0.025225183823529326,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,181.16666666666666,37.1,0.068,0.026225183823529327,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
