run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r2,6.166666666666667,37.0,0.052,0.013074561403508878,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,13.166666666666666,37.1,0.052,0.013074561403508878,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,20.166666666666668,37.0,0.053,0.014074561403508878,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,27.166666666666668,37.1,0.054,0.01507456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,34.166666666666664,37.1,0.055,0.01607456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,41.166666666666664,37.0,0.056,0.01707456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,48.166666666666664,37.1,0.057,0.018074561403508882,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,55.166666666666664,37.0,0.058,0.019074561403508883,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,62.166666666666664,37.0,0.059,0.020074561403508877,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,69.16666666666667,37.0,0.06,0.021074561403508878,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,76.16666666666667,37.1,0.061,0.02207456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,83.16666666666667,37.0,0.062,0.02307456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,90.16666666666667,37.0,0.063,0.02407456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,97.16666666666666,37.1,0.064,0.02507456140350888,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,104.16666666666666,37.1,0.066,0.027074561403508883,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,111.16666666666666,37.0,0.067,0.028074561403508884,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,118.16666666666666,37.0,0.068,0.029074561403508885,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r2,125.16666666666667,37.1,0.07,0.031074561403508887,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
