run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r1,6.166666666666667,37.0,0.045,0.006736519607843078,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,13.166666666666666,37.0,0.045,0.006736519607843078,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,20.166666666666668,37.0,0.045,0.006736519607843078,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,27.166666666666668,37.0,0.046,0.007736519607843079,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,34.166666666666664,37.0,0.046,0.007736519607843079,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,41.166666666666664,37.0,0.047,0.00873651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,48.166666666666664,37.0,0.048,0.00973651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,55.166666666666664,37.0,0.048,0.00973651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,62.166666666666664,37.0,0.049,0.010736519607843081,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,69.16666666666667,37.0,0.05,0.011736519607843082,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,76.16666666666667,37.1,0.05,0.011736519607843082,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,83.16666666666667,37.0,0.051,0.012736519607843076,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,90.16666666666667,37.0,0.052,0.013736519607843077,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,97.16666666666667,37.1,0.052,0.013736519607843077,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,104.16666666666667,37.0,0.054,0.01573651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,111.16666666666667,37.1,0.054,0.01573651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,118.16666666666667,37.0,0.055,0.01673651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,125.16666666666667,37.1,0.057,0.01873651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,132.16666666666666,37.1,0.058,0.019736519607843082,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,139.16666666666666,37.0,0.059,0.020736519607843076,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,146.16666666666666,37.1,0.06,0.021736519607843077,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,153.16666666666666,37.0,0.061,0.022736519607843078,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,160.16666666666666,36.9,0.062,0.02373651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,167.16666666666666,37.0,0.064,0.02573651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,174.16666666666666,37.1,0.065,0.02673651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,181.16666666666666,37.0,0.067,0.028736519607843083,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,188.16666666666666,37.1,0.068,0.029736519607843084,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,195.16666666666666,37.0,0.07,0.031736519607843086,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,202.16666666666666,37.0,0.072,0.033736519607843074,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,209.16666666666666,37.0,0.074,0.035736519607843076,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,216.16666666666666,37.0,0.076,0.03773651960784308,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
