run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r3,6.166666666666667,37.0,0.259,0.1735882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,13.166666666666666,37.0,0.159,0.07358823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,20.166666666666668,37.0,0.1,0.014588235294117693,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,27.166666666666668,37.0,0.101,0.015588235294117694,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,34.166666666666664,37.0,0.102,0.01658823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,41.166666666666664,37.0,0.103,0.017588235294117682,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,48.166666666666664,37.1,0.104,0.018588235294117683,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,55.166666666666664,37.1,0.106,0.020588235294117685,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,62.166666666666664,37.0,0.108,0.022588235294117687,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,69.16666666666667,37.0,0.109,0.023588235294117688,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,76.16666666666667,37.1,0.111,0.02558823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,83.16666666666667,37.1,0.113,0.02758823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,90.16666666666667,37.1,0.115,0.029588235294117693,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,97.16666666666667,37.0,0.117,0.031588235294117695,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,104.16666666666667,37.0,0.119,0.03358823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,111.16666666666667,37.1,0.122,0.036588235294117685,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,118.16666666666667,37.1,0.125,0.03958823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,125.16666666666667,37.0,0.128,0.04258823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,132.16666666666666,37.0,0.131,0.04558823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,139.16666666666666,37.0,0.135,0.0495882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,146.16666666666666,37.1,0.138,0.0525882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,153.16666666666666,37.1,0.142,0.056588235294117675,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,160.16666666666666,37.1,0.147,0.06158823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,167.16666666666666,37.1,0.152,0.06658823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,174.16666666666666,37.1,0.157,0.07158823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,181.16666666666666,37.1,0.162,0.07658823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,188.16666666666666,37.1,0.168,0.0825882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,195.16666666666666,37.1,0.175,0.08958823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,202.16666666666666,37.0,0.182,0.09658823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,209.16666666666666,37.0,0.19,0.10458823529411769,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,216.16666666666666,37.1,0.199,0.1135882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,223.16666666666666,37.1,0.208,0.12258823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,230.16666666666666,37.0,0.218,0.13258823529411767,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,237.16666666666666,37.0,0.23,0.14458823529411768,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,244.16666666666666,37.0,0.242,0.1565882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,251.16666666666666,37.1,0.255,0.1695882352941177,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r3,258.1666666666667,37.1,0.269,0.18358823529411772,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
