run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r3,24.166666666666668,37.1,0.057,0.013937158469945359,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,49.166666666666664,37.1,0.062,0.018937158469945356,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,74.16666666666667,37.0,0.067,0.02393715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,99.16666666666667,37.0,0.071,0.02793715846994535,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,124.16666666666667,37.0,0.078,0.034937158469945356,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,149.16666666666666,37.0,0.086,0.04293715846994535,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,174.16666666666666,37.0,0.099,0.05593715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,199.16666666666666,37.0,0.114,0.07093715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,224.16666666666666,37.0,0.132,0.08893715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,249.16666666666666,37.1,0.16,0.11693715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,274.1666666666667,37.0,0.195,0.15193715846994538,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,299.1666666666667,37.1,0.238,0.19493715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,324.1666666666667,37.0,0.292,0.24893715846994535,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,349.1666666666667,37.1,0.362,0.31893715846994536,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,374.1666666666667,37.0,0.448,0.4049371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,399.1666666666667,37.1,0.552,0.5089371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,424.1666666666667,37.1,0.674,0.6309371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,449.1666666666667,37.1,0.808,0.7649371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,474.1666666666667,37.1,0.933,0.8899371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,499.1666666666667,37.1,1.053,1.0099371584699453,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
r3,524.1666666666666,37.0,1.171,1.1279371584699454,MG1655_1,A02,M9_0.5%_glucose_supp,0_µg/ml_tc
