run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r1,6.166666666666667,37.1,0.089,0.00346535947712405,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,13.166666666666666,37.0,0.089,0.00346535947712405,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,20.166666666666668,37.0,0.089,0.00346535947712405,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,27.166666666666668,37.0,0.089,0.00346535947712405,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,34.166666666666664,37.0,0.09,0.004465359477124051,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,41.166666666666664,37.1,0.091,0.005465359477124052,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,48.166666666666664,37.0,0.091,0.005465359477124052,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,55.166666666666664,37.0,0.092,0.0064653594771240525,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,62.166666666666664,37.1,0.092,0.0064653594771240525,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,69.16666666666667,37.1,0.093,0.007465359477124053,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,76.16666666666667,37.0,0.094,0.008465359477124054,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,83.16666666666667,37.1,0.095,0.009465359477124055,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,90.16666666666667,37.0,0.096,0.010465359477124056,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,97.16666666666667,37.0,0.096,0.010465359477124056,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,104.16666666666667,37.0,0.097,0.011465359477124057,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,111.16666666666667,37.0,0.099,0.013465359477124059,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,118.16666666666667,37.0,0.1,0.01446535947712406,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,125.16666666666667,37.0,0.101,0.01546535947712406,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,132.16666666666666,37.1,0.102,0.016465359477124047,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,139.16666666666666,37.1,0.103,0.01746535947712405,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
