time_min,OD_mean,OD_std,strain,pos_selection
6.166666666666667,0.04846875000000001,0.0029619563608991564,MG1655_1,0_µg/ml_tc
13.166666666666666,0.04934374999999999,0.003178652331596095,MG1655_1,0_µg/ml_tc
20.166666666666668,0.05015625000000001,0.0026773768457565975,MG1655_1,0_µg/ml_tc
27.166666666666668,0.05106249999999999,0.0025136722911105126,MG1655_1,0_µg/ml_tc
34.166666666666664,0.051593750000000015,0.0012916449876779412,MG1655_1,0_µg/ml_tc
41.166666666666664,0.05271875,0.001987612849301815,MG1655_1,0_µg/ml_tc
48.166666666666664,0.053656250000000016,0.0012853862228666866,MG1655_1,0_µg/ml_tc
55.166666666666664,0.0548125,0.0016546610607029017,MG1655_1,0_µg/ml_tc
62.166666666666664,0.056062500000000015,0.0011896733083687982,MG1655_1,0_µg/ml_tc
69.16666666666667,0.05740625,0.001623603618398721,MG1655_1,0_µg/ml_tc
76.16666666666667,0.058656250000000014,0.0021039038215475967,MG1655_1,0_µg/ml_tc
83.16666666666667,0.05987499999999999,0.0029043904474033355,MG1655_1,0_µg/ml_tc
90.16666666666667,0.060937500000000006,0.0029064721992754883,MG1655_1,0_µg/ml_tc
97.16666666666666,0.06215624999999999,0.002215915670341386,MG1655_1,0_µg/ml_tc
104.16666666666666,0.0635625,0.0026632202191114182,MG1655_1,0_µg/ml_tc
111.16666666666666,0.06490625000000001,0.0018727136598030419,MG1655_1,0_µg/ml_tc
118.16666666666666,0.06615625,0.0013937504520467946,MG1655_1,0_µg/ml_tc
125.16666666666667,0.06784375,0.002477112978787487,MG1655_1,0_µg/ml_tc
132.16666666666666,0.06968749999999999,0.0028447744964203874,MG1655_1,0_µg/ml_tc
139.16666666666666,0.07121874999999998,0.0014969727517075348,MG1655_1,0_µg/ml_tc
146.16666666666666,0.07365624999999999,0.003022596352422435,MG1655_1,0_µg/ml_tc
153.16666666666666,0.07581250000000002,0.0030841687330938213,MG1655_1,0_µg/ml_tc
160.16666666666666,0.07806249999999999,0.003330576817232096,MG1655_1,0_µg/ml_tc
167.16666666666666,0.08078125,0.0024591419300760316,MG1655_1,0_µg/ml_tc
174.16666666666666,0.08384375000000001,0.0035205330882987656,MG1655_1,0_µg/ml_tc
181.16666666666666,0.0864375,0.002861733063902404,MG1655_1,0_µg/ml_tc
188.16666666666666,0.08978124999999999,0.003289615871290319,MG1655_1,0_µg/ml_tc
195.16666666666666,0.09325000000000003,0.0036189465585372226,MG1655_1,0_µg/ml_tc
202.16666666666666,0.09753125000000003,0.004227287508251523,MG1655_1,0_µg/ml_tc
209.16666666666666,0.10143750000000001,0.004332454418724168,MG1655_1,0_µg/ml_tc
216.16666666666666,0.10603125000000001,0.0050063467782921435,MG1655_1,0_µg/ml_tc
223.16666666666666,0.11096875000000005,0.005288358334206161,MG1655_1,0_µg/ml_tc
230.16666666666666,0.11568750000000001,0.005195764404005967,MG1655_1,0_µg/ml_tc
237.16666666666666,0.12118750000000002,0.0058664574131791995,MG1655_1,0_µg/ml_tc
244.16666666666666,0.12746875000000002,0.006796509421944524,MG1655_1,0_µg/ml_tc
251.16666666666666,0.13346875,0.0066574448988065355,MG1655_1,0_µg/ml_tc
258.1666666666667,0.14024999999999999,0.0070665043600756155,MG1655_1,0_µg/ml_tc
265.1666666666667,0.14731249999999996,0.007082178906559486,MG1655_1,0_µg/ml_tc
272.1666666666667,0.15543749999999995,0.007478733289328033,MG1655_1,0_µg/ml_tc
279.1666666666667,0.1634375,0.007691375563871272,MG1655_1,0_µg/ml_tc
286.1666666666667,0.17237499999999994,0.007958562035783805,MG1655_1,0_µg/ml_tc
293.1666666666667,0.18156249999999996,0.008530542848513373,MG1655_1,0_µg/ml_tc
300.1666666666667,0.19140625,0.009175209850812766,MG1655_1,0_µg/ml_tc
307.1666666666667,0.20243750000000002,0.009178999523807836,MG1655_1,0_µg/ml_tc
314.1666666666667,0.21306250000000004,0.011505783959214994,MG1655_1,0_µg/ml_tc
321.1666666666667,0.22440625000000006,0.012628333159490876,MG1655_1,0_µg/ml_tc
328.1666666666667,0.2365,0.013919121218089556,MG1655_1,0_µg/ml_tc
335.1666666666667,0.24871875000000004,0.016134983780992877,MG1655_1,0_µg/ml_tc
342.1666666666667,0.26375000000000004,0.017461478339661038,MG1655_1,0_µg/ml_tc
349.1666666666667,0.2772500000000001,0.01994508590136686,MG1655_1,0_µg/ml_tc
356.1666666666667,0.29324999999999996,0.02265448755658827,MG1655_1,0_µg/ml_tc
363.1666666666667,0.3105625,0.027257360651343696,MG1655_1,0_µg/ml_tc
370.1666666666667,0.32821875,0.03138906155787189,MG1655_1,0_µg/ml_tc
377.1666666666667,0.347,0.030812649266798033,MG1655_1,0_µg/ml_tc
384.1666666666667,0.36712500000000015,0.033712972519922245,MG1655_1,0_µg/ml_tc
391.1666666666667,0.3880625,0.03681771794718827,MG1655_1,0_µg/ml_tc
398.1666666666667,0.41025000000000006,0.039711053145635465,MG1655_1,0_µg/ml_tc
405.1666666666667,0.4339999999999999,0.04419896364279117,MG1655_1,0_µg/ml_tc
412.1666666666667,0.4580937500000001,0.04897554318887296,MG1655_1,0_µg/ml_tc
419.1666666666667,0.4835625,0.053872572170428845,MG1655_1,0_µg/ml_tc
426.1666666666667,0.5125625,0.05728927023336019,MG1655_1,0_µg/ml_tc
433.1666666666667,0.5416875,0.06249564500956277,MG1655_1,0_µg/ml_tc
440.1666666666667,0.57159375,0.06691345367157538,MG1655_1,0_µg/ml_tc
447.1666666666667,0.60390625,0.07058162027729133,MG1655_1,0_µg/ml_tc
454.1666666666667,0.63625,0.07614417563984108,MG1655_1,0_µg/ml_tc
461.1666666666667,0.6700624999999997,0.08135225575316907,MG1655_1,0_µg/ml_tc
468.1666666666667,0.7043125,0.08589094266718736,MG1655_1,0_µg/ml_tc
475.1666666666667,0.7399687500000001,0.09145260869486871,MG1655_1,0_µg/ml_tc
482.1666666666667,0.7764375,0.09519790506640499,MG1655_1,0_µg/ml_tc
489.1666666666667,0.8125624999999999,0.0990030750581402,MG1655_1,0_µg/ml_tc
496.1666666666667,0.8489375,0.10196138975121907,MG1655_1,0_µg/ml_tc
503.1666666666667,0.8854687500000002,0.10436690378102971,MG1655_1,0_µg/ml_tc
510.1666666666667,0.9216874999999999,0.1052899031706147,MG1655_1,0_µg/ml_tc
517.1666666666666,0.9568749999999998,0.10631564385842876,MG1655_1,0_µg/ml_tc
524.1666666666666,0.99171875,0.10721164909473646,MG1655_1,0_µg/ml_tc
531.1666666666666,1.02646875,0.10733426364971163,MG1655_1,0_µg/ml_tc
538.1666666666666,1.0608125,0.10693997034815615,MG1655_1,0_µg/ml_tc
545.1666666666666,1.0950625000000003,0.10670034540561439,MG1655_1,0_µg/ml_tc
552.1666666666666,1.1287812500000003,0.10609604120643437,MG1655_1,0_µg/ml_tc
559.1666666666666,1.1615937500000002,0.10542719835614436,MG1655_1,0_µg/ml_tc
566.1666666666666,1.1932499999999997,0.10464378902087389,MG1655_1,0_µg/ml_tc
573.1666666666666,1.2249374999999998,0.10363270672536641,MG1655_1,0_µg/ml_tc
580.1666666666666,1.2552500000000002,0.10256422063682204,MG1655_1,0_µg/ml_tc
587.1666666666666,1.2847812500000002,0.1005314055808657,MG1655_1,0_µg/ml_tc
594.1666666666666,1.3130312499999999,0.09877393033850647,MG1655_1,0_µg/ml_tc
601.1666666666666,1.33990625,0.09641019868919638,MG1655_1,0_µg/ml_tc
608.1666666666666,1.3642500000000002,0.09215694887422463,MG1655_1,0_µg/ml_tc
615.1666666666666,1.3875625000000003,0.08861949741778413,MG1655_1,0_µg/ml_tc
622.1666666666666,1.4068124999999998,0.08457233494890441,MG1655_1,0_µg/ml_tc
629.1666666666666,1.4225625,0.07979325604133108,MG1655_1,0_µg/ml_tc
636.1666666666666,1.4361250000000003,0.07342090323782503,MG1655_1,0_µg/ml_tc
643.1666666666666,1.4457812500000005,0.0666641725003865,MG1655_1,0_µg/ml_tc
650.1666666666666,1.4518124999999997,0.06162291022433238,MG1655_1,0_µg/ml_tc
657.1666666666666,1.4572500000000002,0.05861300086983894,MG1655_1,0_µg/ml_tc
664.1666666666666,1.4597812500000005,0.05494145527800038,MG1655_1,0_µg/ml_tc
671.1666666666666,1.4610937499999999,0.05234399825410555,MG1655_1,0_µg/ml_tc
678.1666666666666,1.4622187500000006,0.050578418434054674,MG1655_1,0_µg/ml_tc
685.1666666666666,1.4626562500000002,0.04927775744727289,MG1655_1,0_µg/ml_tc
692.1666666666666,1.4637499999999999,0.04847147481733706,MG1655_1,0_µg/ml_tc
699.1666666666666,1.4634999999999998,0.04844085186113324,MG1655_1,0_µg/ml_tc
706.1666666666666,1.46340625,0.049146167359510676,MG1655_1,0_µg/ml_tc
713.1666666666666,1.4633750000000003,0.050151866140945876,MG1655_1,0_µg/ml_tc
720.1666666666666,1.4645937500000001,0.052084211820548294,MG1655_1,0_µg/ml_tc
727.1666666666666,1.4653437499999995,0.053461840099029434,MG1655_1,0_µg/ml_tc
734.1666666666666,1.4656562499999999,0.054759656314456694,MG1655_1,0_µg/ml_tc
741.1666666666666,1.4659375,0.054688524183957955,MG1655_1,0_µg/ml_tc
748.1666666666666,1.4662812499999998,0.0552485494627862,MG1655_1,0_µg/ml_tc
755.1666666666666,1.4668437499999996,0.05580964731899824,MG1655_1,0_µg/ml_tc
762.1666666666666,1.47034375,0.05632086038508404,MG1655_1,0_µg/ml_tc
769.1666666666666,1.4718749999999996,0.05813429946420224,MG1655_1,0_µg/ml_tc
776.1666666666666,1.4712499999999995,0.058390233385718804,MG1655_1,0_µg/ml_tc
783.1666666666666,1.474281249999999,0.059330802735390376,MG1655_1,0_µg/ml_tc
790.1666666666666,1.47315625,0.06041795790240494,MG1655_1,0_µg/ml_tc
797.1666666666666,1.4779687499999996,0.060429903073593215,MG1655_1,0_µg/ml_tc
804.1666666666666,1.47853125,0.060548559224754064,MG1655_1,0_µg/ml_tc
811.1666666666666,1.47971875,0.061638506175510026,MG1655_1,0_µg/ml_tc
818.1666666666666,1.4780312499999997,0.06480067919546482,MG1655_1,0_µg/ml_tc
825.1666666666666,1.48025,0.06631012183720157,MG1655_1,0_µg/ml_tc
832.1666666666666,1.4818749999999996,0.06801268856949864,MG1655_1,0_µg/ml_tc
839.1666666666666,1.48415625,0.06937700156949847,MG1655_1,0_µg/ml_tc
846.1666666666666,1.4868750000000002,0.0714570703515461,MG1655_1,0_µg/ml_tc
853.1666666666666,1.4907499999999998,0.0731428121399631,MG1655_1,0_µg/ml_tc
860.1666666666666,1.4928125,0.07573018211962103,MG1655_1,0_µg/ml_tc
867.1666666666666,1.4955937500000005,0.07829508260214954,MG1655_1,0_µg/ml_tc
874.1666666666666,1.4985000000000004,0.08124395759169595,MG1655_1,0_µg/ml_tc
881.1666666666666,1.5019062500000002,0.08467446557828245,MG1655_1,0_µg/ml_tc
888.1666666666666,1.50578125,0.08756775602447107,MG1655_1,0_µg/ml_tc
895.1666666666666,1.5105937500000002,0.09039728063815965,MG1655_1,0_µg/ml_tc
