run,strain,pos_selection,well,exp_growth_rate
r1,3.19_1,0_µg/ml_tc,D01,0.008653677614083874
r1,IW_1,0_µg/ml_tc,D02,0.00925213842508705
r1,WTlac_1,0_µg/ml_tc,D03,0.007468869457453254
r1,lacUV5_1,0_µg/ml_tc,D04,0.008935093928612546
r1,MG1655_2,0.4_µg/ml_tc,D05,0.004540343352566837
r1,3.19_2,0.4_µg/ml_tc,D06,0.006001508720445703
r1,IW_2,0.4_µg/ml_tc,D07,0.008160222911976291
r1,WTlac_2,0.4_µg/ml_tc,D08,0.009039713608092479
r1,lacUV5_2,0.4_µg/ml_tc,D09,0.009352027277295914
r1,IW_2,1.0_µg/ml_tc,D10,0.004596305703586429
r1,WTlac_2,1.0_µg/ml_tc,D11,0.008097639213680567
r1,lacUV5_2,1.0_µg/ml_tc,D12,0.008704469184666075
r1,MG1655_2,0_µg/ml_tc,E01,0.0072331279913203875
r1,3.19_2,0_µg/ml_tc,E02,0.008920375447959256
r1,IW_2,0_µg/ml_tc,E03,0.009718002061625734
r1,WTlac_2,0_µg/ml_tc,E04,0.008839604099845267
r1,MG1655_1,0.63_µg/ml_tc,E05,0.003431557676906104
r1,3.19_1,0.63_µg/ml_tc,E06,0.005273978309616642
r1,IW_1,0.63_µg/ml_tc,E07,0.007826218199084767
r1,WTlac_1,0.63_µg/ml_tc,E08,0.009114911006387574
r1,lacUV5_1,0.63_µg/ml_tc,E09,0.009705439033560774
r1,MG1655_1,1.0_µg/ml_tc,E10,0.0011129777478572805
r1,3.19_1,1.0_µg/ml_tc,E11,0.002275572803951252
r1,IW_1,1.0_µg/ml_tc,E12,0.004042782546327338
r1,lacUV5_2,0_µg/ml_tc,F01,0.008289888616688817
r1,MG1655_1,0_µg/ml_tc,F02,0.008413569778739236
r1,3.19_1,0_µg/ml_tc,F03,0.004934250417336825
r1,IW_1,0_µg/ml_tc,F04,0.010120604236529872
r1,MG1655_2,0.63_µg/ml_tc,F05,0.003830512689780879
r1,3.19_2,0.63_µg/ml_tc,F06,0.005092650497895616
r1,IW_2,0.63_µg/ml_tc,F07,0.006955129623084039
r1,WTlac_2,0.63_µg/ml_tc,F08,0.009063792282211134
r1,lacUV5_2,0.63_µg/ml_tc,F09,0.009314594921624376
r1,WTlac_1,1.0_µg/ml_tc,F10,0.009006798800548072
r1,lacUV5_1,1.0_µg/ml_tc,F11,0.008707895439441607
r1,MG1655_2,1.0_µg/ml_tc,F12,0.0009088288402264165
r1,WTlac_1,0_µg/ml_tc,G01,0.0071516545603201
r1,lacUV5_1,0_µg/ml_tc,G02,0.00832224762607137
r1,MG1655_2,0_µg/ml_tc,G03,0.00815234215718721
r1,3.19_2,0_µg/ml_tc,G04,0.00887652559207735
r1,MG1655_1,0.63_µg/ml_tc,G05,0.0033021550324442133
r1,3.19_1,0.63_µg/ml_tc,G06,0.004717003896079207
r1,IW_1,0.63_µg/ml_tc,G07,0.007778463387399018
r1,WTlac_1,0.63_µg/ml_tc,G08,0.008963582942966659
r1,lacUV5_1,0.63_µg/ml_tc,G09,0.008740099622001566
r1,3.19_2,1.0_µg/ml_tc,G10,0.0018648350325111743
r1,IW_2,1.0_µg/ml_tc,G11,0.0034442574802376726
r1,WTlac_2,1.0_µg/ml_tc,G12,0.007898867241560198
r1,IW_2,0_µg/ml_tc,H02,0.008992131835331157
r1,WTlac_2,0_µg/ml_tc,H03,0.008075482641111041
r1,lacUV5_2,0_µg/ml_tc,H04,0.007530367032021911
r1,MG1655_2,0.63_µg/ml_tc,H05,0.0034284332884373953
r1,3.19_2,0.63_µg/ml_tc,H06,0.004933155636224162
r1,IW_2,0.63_µg/ml_tc,H07,0.006816664210448107
r1,WTlac_2,0.63_µg/ml_tc,H08,0.0082756717865671
r1,lacUV5_2,0.63_µg/ml_tc,H09,0.008465566616786312
r1,lacUV5_2,1.0_µg/ml_tc,H10,0.008601386514283571
