# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 23:20:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_data_2.json
# init = 2 (Default)
# random
#   seed = 3707388677 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19
51.1714,0.7398,0.0532211,2,3,0,-49.9846,1.92808,0.0138945,0.00591505,84.7383,0.00817986,-1.99272,-1.93546,-1.8782,-1.82094,-1.76368,-1.70642,-1.64916,-1.5919,-1.53464,-1.47738,-1.42013,-1.36287,-1.30561,-1.24835,-1.19109,-1.13383,-1.07657,-1.01931,-0.962053,-1.99272,-1.93546,-1.8782,-1.82094,-1.76368,-1.70642,-1.64916,-1.5919,-1.53464,-1.47738,-1.42013,-1.36287,-1.30561,-1.24835,-1.19109,-1.13383,-1.07657,-1.01931,-0.962053
52.9151,0.960735,0.0532211,6,63,0,-51.0808,1.92647,0.0137699,0.00474348,84.4248,0.00821023,-1.99325,-1.93578,-1.87831,-1.82083,-1.76336,-1.70589,-1.64842,-1.59095,-1.53348,-1.476,-1.41853,-1.36106,-1.30359,-1.24612,-1.18865,-1.13117,-1.0737,-1.01623,-0.958759,-1.99325,-1.93578,-1.87831,-1.82083,-1.76336,-1.70589,-1.64842,-1.59095,-1.53348,-1.476,-1.41853,-1.36106,-1.30359,-1.24612,-1.18865,-1.13117,-1.0737,-1.01623,-0.958759
51.139,0.384016,0.0532211,3,11,0,-47.7894,1.92594,0.0137657,0.00478018,84.3222,0.00822022,-1.99076,-1.93322,-1.87568,-1.81814,-1.7606,-1.70305,-1.64551,-1.58797,-1.53043,-1.47289,-1.41535,-1.3578,-1.30026,-1.24272,-1.18518,-1.12764,-1.0701,-1.01256,-0.955014,-1.99076,-1.93322,-1.87568,-1.81814,-1.7606,-1.70305,-1.64551,-1.58797,-1.53043,-1.47289,-1.41535,-1.3578,-1.30026,-1.24272,-1.18518,-1.12764,-1.0701,-1.01256,-0.955014
50.8187,0.999232,0.0532211,6,63,0,-50.2385,1.92822,0.0139746,0.00589526,84.7661,0.00817717,-1.98772,-1.93048,-1.87324,-1.816,-1.75876,-1.70151,-1.64427,-1.58703,-1.52979,-1.47255,-1.41531,-1.35807,-1.30083,-1.24359,-1.18635,-1.12911,-1.07187,-1.01463,-0.957392,-1.98772,-1.93048,-1.87324,-1.816,-1.75876,-1.70151,-1.64427,-1.58703,-1.52979,-1.47255,-1.41531,-1.35807,-1.30083,-1.24359,-1.18635,-1.12911,-1.07187,-1.01463,-0.957392
50.1819,0.992926,0.0532211,6,63,0,-49.3872,1.9264,0.0138109,0.00618122,84.411,0.00821157,-1.9899,-1.93242,-1.87494,-1.81746,-1.75997,-1.70249,-1.64501,-1.58753,-1.53005,-1.47257,-1.41509,-1.35761,-1.30013,-1.24264,-1.18516,-1.12768,-1.0702,-1.01272,-0.95524,-1.9899,-1.93242,-1.87494,-1.81746,-1.75997,-1.70249,-1.64501,-1.58753,-1.53005,-1.47257,-1.41509,-1.35761,-1.30013,-1.24264,-1.18516,-1.12768,-1.0702,-1.01272,-0.95524
50.1251,1,0.0532211,2,7,0,-50.0933,1.9271,0.013803,0.00619847,84.5472,0.00819835,-1.99416,-1.93678,-1.87939,-1.822,-1.76461,-1.70722,-1.64983,-1.59245,-1.53506,-1.47767,-1.42028,-1.36289,-1.3055,-1.24811,-1.19073,-1.13334,-1.07595,-1.01856,-0.961173,-1.99416,-1.93678,-1.87939,-1.822,-1.76461,-1.70722,-1.64983,-1.59245,-1.53506,-1.47767,-1.42028,-1.36289,-1.3055,-1.24811,-1.19073,-1.13334,-1.07595,-1.01856,-0.961173
52.7997,0.972062,0.0532211,5,43,0,-48.8766,1.92811,0.0139078,0.005114,84.7448,0.00817923,-1.99194,-1.93469,-1.87743,-1.82018,-1.76292,-1.70567,-1.64841,-1.59116,-1.5339,-1.47665,-1.41939,-1.36214,-1.30489,-1.24763,-1.19038,-1.13312,-1.07587,-1.01861,-0.961358,-1.99194,-1.93469,-1.87743,-1.82018,-1.76292,-1.70567,-1.64841,-1.59116,-1.5339,-1.47665,-1.41939,-1.36214,-1.30489,-1.24763,-1.19038,-1.13312,-1.07587,-1.01861,-0.961358
52.0491,0.911271,0.0532211,4,19,0,-51.5189,1.92747,0.0139032,0.0051594,84.6196,0.00819133,-1.98889,-1.93155,-1.87421,-1.81687,-1.75953,-1.70219,-1.64485,-1.58752,-1.53018,-1.47284,-1.4155,-1.35816,-1.30082,-1.24348,-1.18614,-1.1288,-1.07146,-1.01412,-0.956783,-1.98889,-1.93155,-1.87421,-1.81687,-1.75953,-1.70219,-1.64485,-1.58752,-1.53018,-1.47284,-1.4155,-1.35816,-1.30082,-1.24348,-1.18614,-1.1288,-1.07146,-1.01412,-0.956783
51.831,0.963103,0.0532211,5,39,0,-49.6169,1.93035,0.0141264,0.0054732,85.1826,0.00813719,-1.98808,-1.93112,-1.87416,-1.8172,-1.76024,-1.70328,-1.64632,-1.58936,-1.5324,-1.47544,-1.41848,-1.36152,-1.30455,-1.24759,-1.19063,-1.13367,-1.07671,-1.01975,-0.962793,-1.98808,-1.93112,-1.87416,-1.8172,-1.76024,-1.70328,-1.64632,-1.58936,-1.5324,-1.47544,-1.41848,-1.36152,-1.30455,-1.24759,-1.19063,-1.13367,-1.07671,-1.01975,-0.962793
52.7614,0.773084,0.0532211,6,63,0,-49.9209,1.92751,0.0138862,0.00584113,84.6274,0.00819058,-1.99032,-1.93299,-1.87566,-1.81832,-1.76099,-1.70365,-1.64632,-1.58899,-1.53165,-1.47432,-1.41698,-1.35965,-1.30232,-1.24498,-1.18765,-1.13031,-1.07298,-1.01565,-0.958311,-1.99032,-1.93299,-1.87566,-1.81832,-1.76099,-1.70365,-1.64632,-1.58899,-1.53165,-1.47432,-1.41698,-1.35965,-1.30232,-1.24498,-1.18765,-1.13031,-1.07298,-1.01565,-0.958311
53.5671,0.978133,0.0532211,6,63,0,-52.0667,1.92624,0.0137708,0.00542168,84.3793,0.00821466,-1.99195,-1.93444,-1.87694,-1.81944,-1.76194,-1.70443,-1.64693,-1.58943,-1.53193,-1.47442,-1.41692,-1.35942,-1.30191,-1.24441,-1.18691,-1.12941,-1.0719,-1.0144,-0.956899,-1.99195,-1.93444,-1.87694,-1.81944,-1.76194,-1.70443,-1.64693,-1.58943,-1.53193,-1.47442,-1.41692,-1.35942,-1.30191,-1.24441,-1.18691,-1.12941,-1.0719,-1.0144,-0.956899
53.7114,0.996089,0.0532211,5,63,0,-52.7695,1.92766,0.0138804,0.00524909,84.6572,0.0081877,-1.99154,-1.93423,-1.87692,-1.8196,-1.76229,-1.70497,-1.64766,-1.59035,-1.53303,-1.47572,-1.4184,-1.36109,-1.30378,-1.24646,-1.18915,-1.13184,-1.07452,-1.01721,-0.959894,-1.99154,-1.93423,-1.87692,-1.8196,-1.76229,-1.70497,-1.64766,-1.59035,-1.53303,-1.47572,-1.4184,-1.36109,-1.30378,-1.24646,-1.18915,-1.13184,-1.07452,-1.01721,-0.959894
53.8558,0.985941,0.0532211,6,63,0,-53.5112,1.92723,0.0138527,0.00506406,84.5723,0.00819591,-1.99125,-1.93388,-1.87651,-1.81914,-1.76176,-1.70439,-1.64702,-1.58965,-1.53228,-1.47491,-1.41754,-1.36016,-1.30279,-1.24542,-1.18805,-1.13068,-1.07331,-1.01594,-0.958565,-1.99125,-1.93388,-1.87651,-1.81914,-1.76176,-1.70439,-1.64702,-1.58965,-1.53228,-1.47491,-1.41754,-1.36016,-1.30279,-1.24542,-1.18805,-1.13068,-1.07331,-1.01594,-0.958565
53.0261,0.982578,0.0532211,5,63,0,-52.6674,1.92475,0.0136305,0.00524747,84.0909,0.00824283,-1.99432,-1.93662,-1.87892,-1.82123,-1.76353,-1.70583,-1.64813,-1.59043,-1.53273,-1.47503,-1.41733,-1.35963,-1.30193,-1.24423,-1.18653,-1.12883,-1.07113,-1.01343,-0.955728,-1.99432,-1.93662,-1.87892,-1.82123,-1.76353,-1.70583,-1.64813,-1.59043,-1.53273,-1.47503,-1.41733,-1.35963,-1.30193,-1.24423,-1.18653,-1.12883,-1.07113,-1.01343,-0.955728
52.9467,0.799756,0.0532211,6,63,0,-51.3485,1.92819,0.0139363,0.00576933,84.76,0.00817776,-1.9903,-1.93306,-1.87581,-1.81857,-1.76132,-1.70408,-1.64684,-1.58959,-1.53235,-1.4751,-1.41786,-1.36061,-1.30337,-1.24612,-1.18888,-1.13164,-1.07439,-1.01715,-0.959903,-1.9903,-1.93306,-1.87581,-1.81857,-1.76132,-1.70408,-1.64684,-1.58959,-1.53235,-1.4751,-1.41786,-1.36061,-1.30337,-1.24612,-1.18888,-1.13164,-1.07439,-1.01715,-0.959903
52.4614,0.9157,0.0532211,2,3,0,-52.2616,1.92806,0.013944,0.00576216,84.735,0.00818018,-1.98907,-1.93181,-1.87455,-1.81729,-1.76003,-1.70277,-1.6455,-1.58824,-1.53098,-1.47372,-1.41646,-1.3592,-1.30194,-1.24468,-1.18741,-1.13015,-1.07289,-1.01563,-0.95837,-1.98907,-1.93181,-1.87455,-1.81729,-1.76003,-1.70277,-1.6455,-1.58824,-1.53098,-1.47372,-1.41646,-1.3592,-1.30194,-1.24468,-1.18741,-1.13015,-1.07289,-1.01563,-0.95837
52.809,0.990769,0.0532211,6,63,0,-52.3191,1.92611,0.013763,0.00474873,84.3552,0.008217,-1.99186,-1.93434,-1.87682,-1.8193,-1.76178,-1.70426,-1.64674,-1.58922,-1.5317,-1.47419,-1.41667,-1.35915,-1.30163,-1.24411,-1.18659,-1.12907,-1.07155,-1.01403,-0.956515,-1.99186,-1.93434,-1.87682,-1.8193,-1.76178,-1.70426,-1.64674,-1.58922,-1.5317,-1.47419,-1.41667,-1.35915,-1.30163,-1.24411,-1.18659,-1.12907,-1.07155,-1.01403,-0.956515
52.5461,0.842024,0.0532211,5,35,0,-51.056,1.92841,0.0139319,0.00532517,84.8026,0.00817365,-1.99176,-1.93454,-1.87733,-1.82011,-1.7629,-1.70568,-1.64847,-1.59125,-1.53404,-1.47682,-1.4196,-1.36239,-1.30517,-1.24796,-1.19074,-1.13353,-1.07631,-1.0191,-0.96188,-1.99176,-1.93454,-1.87733,-1.82011,-1.7629,-1.70568,-1.64847,-1.59125,-1.53404,-1.47682,-1.4196,-1.36239,-1.30517,-1.24796,-1.19074,-1.13353,-1.07631,-1.0191,-0.96188
52.8507,0.97774,0.0532211,6,63,0,-51.7535,1.92622,0.0137436,0.0056917,84.376,0.00821498,-1.99384,-1.93633,-1.87883,-1.82132,-1.76382,-1.70631,-1.64881,-1.5913,-1.5338,-1.47629,-1.41879,-1.36128,-1.30378,-1.24627,-1.18877,-1.13126,-1.07376,-1.01625,-0.958749,-1.99384,-1.93633,-1.87883,-1.82132,-1.76382,-1.70631,-1.64881,-1.5913,-1.5338,-1.47629,-1.41879,-1.36128,-1.30378,-1.24627,-1.18877,-1.13126,-1.07376,-1.01625,-0.958749
51.3566,0.850015,0.0532211,6,63,0,-50.3239,1.92739,0.0138953,0.00593077,84.604,0.00819284,-1.98904,-1.93169,-1.87434,-1.81699,-1.75964,-1.70229,-1.64494,-1.58759,-1.53024,-1.47289,-1.41554,-1.35819,-1.30084,-1.24349,-1.18614,-1.12879,-1.07144,-1.01409,-0.956737,-1.98904,-1.93169,-1.87434,-1.81699,-1.75964,-1.70229,-1.64494,-1.58759,-1.53024,-1.47289,-1.41554,-1.35819,-1.30084,-1.24349,-1.18614,-1.12879,-1.07144,-1.01409,-0.956737
50.9396,0.993284,0.0532211,6,63,0,-49.3031,1.92956,0.0140925,0.00543931,85.0283,0.00815196,-1.98636,-1.92929,-1.87223,-1.81517,-1.7581,-1.70104,-1.64398,-1.58691,-1.52985,-1.47278,-1.41572,-1.35866,-1.30159,-1.24453,-1.18747,-1.1304,-1.07334,-1.01627,-0.959211,-1.98636,-1.92929,-1.87223,-1.81517,-1.7581,-1.70104,-1.64398,-1.58691,-1.52985,-1.47278,-1.41572,-1.35866,-1.30159,-1.24453,-1.18747,-1.1304,-1.07334,-1.01627,-0.959211
50.9672,0.981242,0.0532211,4,19,0,-50.1238,1.92908,0.014052,0.00547084,84.934,0.00816101,-1.98671,-1.92958,-1.87245,-1.81533,-1.7582,-1.70107,-1.64395,-1.58682,-1.52969,-1.47256,-1.41544,-1.35831,-1.30118,-1.24406,-1.18693,-1.1298,-1.07267,-1.01555,-0.958421,-1.98671,-1.92958,-1.87245,-1.81533,-1.7582,-1.70107,-1.64395,-1.58682,-1.52969,-1.47256,-1.41544,-1.35831,-1.30118,-1.24406,-1.18693,-1.1298,-1.07267,-1.01555,-0.958421
52.6216,1,0.0532211,2,3,0,-51.2603,1.92929,0.0140472,0.00548462,84.9753,0.00815704,-1.98815,-1.93105,-1.87396,-1.81686,-1.75976,-1.70266,-1.64556,-1.58846,-1.53136,-1.47426,-1.41716,-1.36006,-1.30296,-1.24586,-1.18876,-1.13166,-1.07457,-1.01747,-0.960366,-1.98815,-1.93105,-1.87396,-1.81686,-1.75976,-1.70266,-1.64556,-1.58846,-1.53136,-1.47426,-1.41716,-1.36006,-1.30296,-1.24586,-1.18876,-1.13166,-1.07457,-1.01747,-0.960366
51.4981,0.8218,0.0532211,6,63,0,-50.6144,1.92481,0.013662,0.00503628,84.1035,0.00824159,-1.99236,-1.93467,-1.87698,-1.81929,-1.7616,-1.70391,-1.64622,-1.58852,-1.53083,-1.47314,-1.41545,-1.35776,-1.30007,-1.24238,-1.18469,-1.127,-1.0693,-1.01161,-0.953922,-1.99236,-1.93467,-1.87698,-1.81929,-1.7616,-1.70391,-1.64622,-1.58852,-1.53083,-1.47314,-1.41545,-1.35776,-1.30007,-1.24238,-1.18469,-1.127,-1.0693,-1.01161,-0.953922
52.4628,0.924896,0.0532211,4,19,0,-50.9012,1.9255,0.0137192,0.00512296,84.2364,0.00822859,-1.99181,-1.93421,-1.87661,-1.81901,-1.76141,-1.70381,-1.64621,-1.58861,-1.53101,-1.47341,-1.41581,-1.35821,-1.30061,-1.24301,-1.18541,-1.12781,-1.07021,-1.01261,-0.955006,-1.99181,-1.93421,-1.87661,-1.81901,-1.76141,-1.70381,-1.64621,-1.58861,-1.53101,-1.47341,-1.41581,-1.35821,-1.30061,-1.24301,-1.18541,-1.12781,-1.07021,-1.01261,-0.955006
51.2945,0.888118,0.0532211,2,3,0,-50.8662,1.92542,0.0137222,0.00511136,84.2208,0.00823012,-1.99117,-1.93356,-1.87594,-1.81833,-1.76072,-1.70311,-1.6455,-1.58789,-1.53028,-1.47267,-1.41506,-1.35745,-1.29984,-1.24223,-1.18461,-1.127,-1.06939,-1.01178,-0.954172,-1.99117,-1.93356,-1.87594,-1.81833,-1.76072,-1.70311,-1.6455,-1.58789,-1.53028,-1.47267,-1.41506,-1.35745,-1.29984,-1.24223,-1.18461,-1.127,-1.06939,-1.01178,-0.954172
53.5214,0.995703,0.0532211,5,39,0,-50.9658,1.92813,0.0139377,0.00540169,84.748,0.00817892,-1.98987,-1.93262,-1.87537,-1.81812,-1.76086,-1.70361,-1.64636,-1.58911,-1.53186,-1.4746,-1.41735,-1.3601,-1.30285,-1.24559,-1.18834,-1.13109,-1.07384,-1.01658,-0.959331,-1.98987,-1.93262,-1.87537,-1.81812,-1.76086,-1.70361,-1.64636,-1.58911,-1.53186,-1.4746,-1.41735,-1.3601,-1.30285,-1.24559,-1.18834,-1.13109,-1.07384,-1.01658,-0.959331
53.7062,0.933137,0.0532211,5,47,0,-52.0801,1.92644,0.0137799,0.00495524,84.4189,0.0082108,-1.99236,-1.93489,-1.87741,-1.81994,-1.76246,-1.70499,-1.64751,-1.59003,-1.53256,-1.47508,-1.41761,-1.36013,-1.30266,-1.24518,-1.1877,-1.13023,-1.07275,-1.01528,-0.957802,-1.99236,-1.93489,-1.87741,-1.81994,-1.76246,-1.70499,-1.64751,-1.59003,-1.53256,-1.47508,-1.41761,-1.36013,-1.30266,-1.24518,-1.1877,-1.13023,-1.07275,-1.01528,-0.957802
53.5217,0.986804,0.0532211,6,63,0,-53.247,1.92566,0.0137128,0.00540018,84.2671,0.0082256,-1.99311,-1.93553,-1.87796,-1.82038,-1.7628,-1.70522,-1.64764,-1.59006,-1.53248,-1.4749,-1.41732,-1.35974,-1.30216,-1.24458,-1.187,-1.12943,-1.07185,-1.01427,-0.956688,-1.99311,-1.93553,-1.87796,-1.82038,-1.7628,-1.70522,-1.64764,-1.59006,-1.53248,-1.4749,-1.41732,-1.35974,-1.30216,-1.24458,-1.187,-1.12943,-1.07185,-1.01427,-0.956688
53.7843,0.985577,0.0532211,5,63,0,-52.0786,1.92672,0.0138039,0.00498027,84.4731,0.00820553,-1.99209,-1.93465,-1.87721,-1.81977,-1.76233,-1.7049,-1.64746,-1.59002,-1.53258,-1.47514,-1.4177,-1.36026,-1.30282,-1.24539,-1.18795,-1.13051,-1.07307,-1.01563,-0.958192,-1.99209,-1.93465,-1.87721,-1.81977,-1.76233,-1.7049,-1.64746,-1.59002,-1.53258,-1.47514,-1.4177,-1.36026,-1.30282,-1.24539,-1.18795,-1.13051,-1.07307,-1.01563,-0.958192
52.0878,0.921039,0.0532211,6,63,0,-51.7155,1.92425,0.0135686,0.00537476,83.9937,0.00825237,-1.99621,-1.93844,-1.88067,-1.82291,-1.76514,-1.70738,-1.64961,-1.59184,-1.53408,-1.47631,-1.41854,-1.36078,-1.30301,-1.24524,-1.18748,-1.12971,-1.07194,-1.01418,-0.956409,-1.99621,-1.93844,-1.88067,-1.82291,-1.76514,-1.70738,-1.64961,-1.59184,-1.53408,-1.47631,-1.41854,-1.36078,-1.30301,-1.24524,-1.18748,-1.12971,-1.07194,-1.01418,-0.956409
49.3992,0.992836,0.0532211,5,63,0,-46.8904,1.92258,0.0134457,0.00611162,83.6713,0.00828417,-1.99643,-1.93844,-1.88046,-1.82247,-1.76448,-1.70649,-1.6485,-1.59051,-1.53252,-1.47453,-1.41654,-1.35855,-1.30056,-1.24257,-1.18459,-1.1266,-1.06861,-1.01062,-0.952628,-1.99643,-1.93844,-1.88046,-1.82247,-1.76448,-1.70649,-1.6485,-1.59051,-1.53252,-1.47453,-1.41654,-1.35855,-1.30056,-1.24257,-1.18459,-1.1266,-1.06861,-1.01062,-0.952628
53.0897,0.984046,0.0532211,6,63,0,-48.7486,1.92574,0.0137308,0.00497149,84.2824,0.00822411,-1.99222,-1.93465,-1.87708,-1.81951,-1.76194,-1.70437,-1.64681,-1.58924,-1.53167,-1.4741,-1.41653,-1.35896,-1.30139,-1.24382,-1.18626,-1.12869,-1.07112,-1.01355,-0.955981,-1.99222,-1.93465,-1.87708,-1.81951,-1.76194,-1.70437,-1.64681,-1.58924,-1.53167,-1.4741,-1.41653,-1.35896,-1.30139,-1.24382,-1.18626,-1.12869,-1.07112,-1.01355,-0.955981
53.3116,0.999892,0.0532211,6,63,0,-52.5493,1.9274,0.0138504,0.00549876,84.606,0.00819265,-1.99233,-1.93498,-1.87763,-1.82028,-1.76293,-1.70558,-1.64823,-1.59089,-1.53354,-1.47619,-1.41884,-1.36149,-1.30414,-1.24679,-1.18945,-1.1321,-1.07475,-1.0174,-0.960052,-1.99233,-1.93498,-1.87763,-1.82028,-1.76293,-1.70558,-1.64823,-1.59089,-1.53354,-1.47619,-1.41884,-1.36149,-1.30414,-1.24679,-1.18945,-1.1321,-1.07475,-1.0174,-0.960052
52.2915,0.936176,0.0532211,5,39,0,-51.6495,1.92787,0.013926,0.00471467,84.6975,0.0081838,-1.98935,-1.93207,-1.87478,-1.81749,-1.76021,-1.70292,-1.64563,-1.58835,-1.53106,-1.47377,-1.41649,-1.3592,-1.30191,-1.24463,-1.18734,-1.13006,-1.07277,-1.01548,-0.958195,-1.98935,-1.93207,-1.87478,-1.81749,-1.76021,-1.70292,-1.64563,-1.58835,-1.53106,-1.47377,-1.41649,-1.3592,-1.30191,-1.24463,-1.18734,-1.13006,-1.07277,-1.01548,-0.958195
51.86,1,0.0532211,6,63,0,-50.6601,1.92495,0.0136398,0.00599304,84.1294,0.00823906,-1.9947,-1.93702,-1.87935,-1.82168,-1.764,-1.70633,-1.64866,-1.59098,-1.53331,-1.47564,-1.41796,-1.36029,-1.30262,-1.24494,-1.18727,-1.1296,-1.07192,-1.01425,-0.956575,-1.9947,-1.93702,-1.87935,-1.82168,-1.764,-1.70633,-1.64866,-1.59098,-1.53331,-1.47564,-1.41796,-1.36029,-1.30262,-1.24494,-1.18727,-1.1296,-1.07192,-1.01425,-0.956575
52.512,0.781864,0.0532211,5,55,0,-48.9643,1.92658,0.0138155,0.00566511,84.4455,0.00820822,-1.9905,-1.93304,-1.87559,-1.81813,-1.76067,-1.70321,-1.64576,-1.5883,-1.53084,-1.47338,-1.41593,-1.35847,-1.30101,-1.24355,-1.1861,-1.12864,-1.07118,-1.01372,-0.956266,-1.9905,-1.93304,-1.87559,-1.81813,-1.76067,-1.70321,-1.64576,-1.5883,-1.53084,-1.47338,-1.41593,-1.35847,-1.30101,-1.24355,-1.1861,-1.12864,-1.07118,-1.01372,-0.956266
52.9653,0.911826,0.0532211,4,27,0,-51.0748,1.92632,0.0137894,0.00546221,84.395,0.00821313,-1.99102,-1.93353,-1.87604,-1.81855,-1.76106,-1.70356,-1.64607,-1.58858,-1.53109,-1.4736,-1.4161,-1.35861,-1.30112,-1.24363,-1.18614,-1.12864,-1.07115,-1.01366,-0.956169,-1.99102,-1.93353,-1.87604,-1.81855,-1.76106,-1.70356,-1.64607,-1.58858,-1.53109,-1.4736,-1.4161,-1.35861,-1.30112,-1.24363,-1.18614,-1.12864,-1.07115,-1.01366,-0.956169
50.4349,0.849725,0.0532211,4,31,0,-46.2811,1.92959,0.0140932,0.00493157,85.0334,0.00815147,-1.98644,-1.92938,-1.87232,-1.81526,-1.7582,-1.70114,-1.64408,-1.58702,-1.52996,-1.4729,-1.41584,-1.35878,-1.30172,-1.24466,-1.1876,-1.13054,-1.07348,-1.01642,-0.959355,-1.98644,-1.92938,-1.87232,-1.81526,-1.7582,-1.70114,-1.64408,-1.58702,-1.52996,-1.4729,-1.41584,-1.35878,-1.30172,-1.24466,-1.1876,-1.13054,-1.07348,-1.01642,-0.959355
52.5239,1,0.0532211,4,23,0,-49.8558,1.92895,0.0139873,0.00502343,84.9079,0.00816352,-1.99062,-1.93348,-1.87633,-1.81919,-1.76204,-1.7049,-1.64775,-1.59061,-1.53347,-1.47632,-1.41918,-1.36203,-1.30489,-1.24774,-1.1906,-1.13345,-1.07631,-1.01916,-0.962018,-1.99062,-1.93348,-1.87633,-1.81919,-1.76204,-1.7049,-1.64775,-1.59061,-1.53347,-1.47632,-1.41918,-1.36203,-1.30489,-1.24774,-1.1906,-1.13345,-1.07631,-1.01916,-0.962018
52.4188,0.978747,0.0532211,5,63,0,-51.4401,1.92684,0.0137919,0.00574839,84.4959,0.00820333,-1.99358,-1.93616,-1.87873,-1.82131,-1.76389,-1.70646,-1.64904,-1.59162,-1.53419,-1.47677,-1.41935,-1.36192,-1.3045,-1.24708,-1.18965,-1.13223,-1.07481,-1.01738,-0.95996,-1.99358,-1.93616,-1.87873,-1.82131,-1.76389,-1.70646,-1.64904,-1.59162,-1.53419,-1.47677,-1.41935,-1.36192,-1.3045,-1.24708,-1.18965,-1.13223,-1.07481,-1.01738,-0.95996
50.9763,0.838663,0.0532211,5,39,0,-49.8488,1.9276,0.0138473,0.00492933,84.6453,0.00818885,-1.99361,-1.93629,-1.87897,-1.82165,-1.76433,-1.707,-1.64968,-1.59236,-1.53504,-1.47772,-1.42039,-1.36307,-1.30575,-1.24843,-1.19111,-1.13378,-1.07646,-1.01914,-0.961819,-1.99361,-1.93629,-1.87897,-1.82165,-1.76433,-1.707,-1.64968,-1.59236,-1.53504,-1.47772,-1.42039,-1.36307,-1.30575,-1.24843,-1.19111,-1.13378,-1.07646,-1.01914,-0.961819
53.096,0.987465,0.0532211,5,39,0,-51.0355,1.92689,0.0138361,0.00490035,84.5055,0.00820239,-1.99064,-1.93323,-1.87581,-1.81839,-1.76098,-1.70356,-1.64614,-1.58873,-1.53131,-1.47389,-1.41648,-1.35906,-1.30164,-1.24423,-1.18681,-1.12939,-1.07198,-1.01456,-0.957144,-1.99064,-1.93323,-1.87581,-1.81839,-1.76098,-1.70356,-1.64614,-1.58873,-1.53131,-1.47389,-1.41648,-1.35906,-1.30164,-1.24423,-1.18681,-1.12939,-1.07198,-1.01456,-0.957144
52.8604,0.989558,0.0532211,6,63,0,-52.3527,1.92573,0.013734,0.00499662,84.2804,0.0082243,-1.99193,-1.93436,-1.87679,-1.81922,-1.76165,-1.70408,-1.64651,-1.58894,-1.53137,-1.4738,-1.41623,-1.35866,-1.30109,-1.24352,-1.18595,-1.12838,-1.07081,-1.01324,-0.95567,-1.99193,-1.93436,-1.87679,-1.81922,-1.76165,-1.70408,-1.64651,-1.58894,-1.53137,-1.4738,-1.41623,-1.35866,-1.30109,-1.24352,-1.18595,-1.12838,-1.07081,-1.01324,-0.95567
52.6597,0.997821,0.0532211,5,63,0,-51.3009,1.92562,0.013696,0.00474389,84.2593,0.00822636,-1.99413,-1.93654,-1.87896,-1.82138,-1.76379,-1.70621,-1.64862,-1.59104,-1.53345,-1.47587,-1.41828,-1.3607,-1.30312,-1.24553,-1.18795,-1.13036,-1.07278,-1.01519,-0.957608,-1.99413,-1.93654,-1.87896,-1.82138,-1.76379,-1.70621,-1.64862,-1.59104,-1.53345,-1.47587,-1.41828,-1.3607,-1.30312,-1.24553,-1.18795,-1.13036,-1.07278,-1.01519,-0.957608
