run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r2,6.166666666666667,33.2,0.074,0.035478860294117606,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,13.166666666666666,37.0,0.112,0.07347886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,20.166666666666668,37.0,0.136,0.09747886029411762,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,27.166666666666668,37.0,0.126,0.08747886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,34.166666666666664,37.0,0.138,0.09947886029411762,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,41.166666666666664,37.0,0.128,0.08947886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,48.166666666666664,37.0,0.114,0.07547886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,55.166666666666664,37.0,0.119,0.0804788602941176,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,62.166666666666664,37.0,0.102,0.0634788602941176,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,69.16666666666667,37.1,0.085,0.046478860294117616,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,76.16666666666667,37.0,0.082,0.04347886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,83.16666666666667,37.0,0.083,0.044478860294117614,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,90.16666666666667,37.0,0.079,0.04047886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,97.16666666666667,37.1,0.072,0.033478860294117604,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,104.16666666666667,37.0,0.068,0.029478860294117615,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,111.16666666666667,37.0,0.065,0.026478860294117612,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,118.16666666666667,37.0,0.064,0.02547886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,125.16666666666667,37.0,0.06,0.021478860294117608,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,132.16666666666666,37.0,0.059,0.020478860294117607,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,139.16666666666666,37.0,0.057,0.018478860294117612,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,146.16666666666666,37.1,0.056,0.01747886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,153.16666666666666,37.1,0.056,0.01747886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,160.16666666666666,37.1,0.055,0.01647886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,167.16666666666666,37.0,0.054,0.01547886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,174.16666666666666,37.0,0.054,0.01547886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,181.16666666666666,37.1,0.055,0.01647886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,188.16666666666666,37.1,0.056,0.01747886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,195.16666666666666,37.0,0.057,0.018478860294117612,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,202.16666666666666,37.0,0.058,0.019478860294117613,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,209.16666666666666,36.9,0.059,0.020478860294117607,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,216.16666666666666,37.1,0.06,0.021478860294117608,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,223.16666666666666,37.1,0.062,0.02347886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,230.16666666666666,37.0,0.063,0.02447886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,237.16666666666666,37.0,0.065,0.026478860294117612,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,244.16666666666666,37.1,0.067,0.028478860294117614,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,251.16666666666666,37.0,0.069,0.030478860294117616,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,258.1666666666667,37.0,0.07,0.03147886029411762,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,265.1666666666667,37.0,0.072,0.033478860294117604,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,272.1666666666667,37.0,0.074,0.035478860294117606,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,279.1666666666667,37.0,0.076,0.03747886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,286.1666666666667,37.0,0.078,0.03947886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,293.1666666666667,37.0,0.08,0.04147886029411761,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,300.1666666666667,37.0,0.084,0.045478860294117615,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,307.1666666666667,37.1,0.085,0.046478860294117616,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r2,314.1666666666667,37.1,0.088,0.049478860294117605,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
