# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_2.json
# init = 2 (Default)
# random
#   seed = 3705727076 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-50.8422,0.964243,0.13885,2,7,0,51.598,1.93578,0.00898713,0.0125511,86.2549,0.00803603,-4.04363,-3.98738,-3.93113,-3.87488,-3.81862,-3.76237,-3.70612,-3.64987,-3.59361,-3.53736,-3.48111,-3.42486,-3.36861,-3.31235,-3.2561,-3.19985,-3.1436,-3.08734,-3.03109,-2.97484,-2.91859,-2.86234,-2.80608,-2.74983,-2.69358,-2.63733,-2.58107,-2.52482,-2.46857,-2.41232,-2.35607,-2.29981,-2.24356,-2.18731,-2.13106,-2.0748,-2.01855,-4.04363,-3.98738,-3.93113,-3.87488,-3.81862,-3.76237,-3.70612,-3.64987,-3.59361,-3.53736,-3.48111,-3.42486,-3.36861,-3.31235,-3.2561,-3.19985,-3.1436,-3.08734,-3.03109,-2.97484,-2.91859,-2.86234,-2.80608,-2.74983,-2.69358,-2.63733,-2.58107,-2.52482,-2.46857,-2.41232,-2.35607,-2.29981,-2.24356,-2.18731,-2.13106,-2.0748,-2.01855
-50.9198,0.815976,0.13885,4,31,0,53.0556,1.93314,0.00891497,0.0141109,85.7312,0.00808512,-4.04761,-3.99101,-3.93442,-3.87782,-3.82123,-3.76463,-3.70804,-3.65144,-3.59484,-3.53825,-3.48165,-3.42506,-3.36846,-3.31186,-3.25527,-3.19867,-3.14208,-3.08548,-3.02889,-2.97229,-2.91569,-2.8591,-2.8025,-2.74591,-2.68931,-2.63271,-2.57612,-2.51952,-2.46293,-2.40633,-2.34973,-2.29314,-2.23654,-2.17995,-2.12335,-2.06676,-2.01016,-4.04761,-3.99101,-3.93442,-3.87782,-3.82123,-3.76463,-3.70804,-3.65144,-3.59484,-3.53825,-3.48165,-3.42506,-3.36846,-3.31186,-3.25527,-3.19867,-3.14208,-3.08548,-3.02889,-2.97229,-2.91569,-2.8591,-2.8025,-2.74591,-2.68931,-2.63271,-2.57612,-2.51952,-2.46293,-2.40633,-2.34973,-2.29314,-2.23654,-2.17995,-2.12335,-2.06676,-2.01016
-51.4987,0.953612,0.13885,4,15,0,52.5861,1.93461,0.00891782,0.0143624,86.0212,0.00805787,-4.04956,-3.99315,-3.93675,-3.88034,-3.82394,-3.76753,-3.71113,-3.65472,-3.59832,-3.54191,-3.48551,-3.4291,-3.3727,-3.31629,-3.25989,-3.20348,-3.14708,-3.09067,-3.03427,-2.97786,-2.92146,-2.86505,-2.80865,-2.75224,-2.69584,-2.63943,-2.58303,-2.52662,-2.47022,-2.41381,-2.35741,-2.301,-2.2446,-2.18819,-2.13179,-2.07538,-2.01897,-4.04956,-3.99315,-3.93675,-3.88034,-3.82394,-3.76753,-3.71113,-3.65472,-3.59832,-3.54191,-3.48551,-3.4291,-3.3727,-3.31629,-3.25989,-3.20348,-3.14708,-3.09067,-3.03427,-2.97786,-2.92146,-2.86505,-2.80865,-2.75224,-2.69584,-2.63943,-2.58303,-2.52662,-2.47022,-2.41381,-2.35741,-2.301,-2.2446,-2.18819,-2.13179,-2.07538,-2.01897
-54.0394,0.990931,0.13885,4,15,0,55.07,1.93177,0.0088324,0.0146829,85.4609,0.00811069,-4.05479,-3.99802,-3.94124,-3.88447,-3.82769,-3.77092,-3.71414,-3.65737,-3.60059,-3.54382,-3.48704,-3.43027,-3.37349,-3.31672,-3.25994,-3.20317,-3.14639,-3.08962,-3.03284,-2.97607,-2.91929,-2.86252,-2.80574,-2.74897,-2.69219,-2.63542,-2.57864,-2.52187,-2.46509,-2.40832,-2.35155,-2.29477,-2.238,-2.18122,-2.12445,-2.06767,-2.0109,-4.05479,-3.99802,-3.94124,-3.88447,-3.82769,-3.77092,-3.71414,-3.65737,-3.60059,-3.54382,-3.48704,-3.43027,-3.37349,-3.31672,-3.25994,-3.20317,-3.14639,-3.08962,-3.03284,-2.97607,-2.91929,-2.86252,-2.80574,-2.74897,-2.69219,-2.63542,-2.57864,-2.52187,-2.46509,-2.40832,-2.35155,-2.29477,-2.238,-2.18122,-2.12445,-2.06767,-2.0109
-49.9878,0.988437,0.13885,4,15,0,54.8083,1.93534,0.00898452,0.0128215,86.1668,0.00804425,-4.04324,-3.98693,-3.93062,-3.87431,-3.818,-3.76169,-3.70538,-3.64907,-3.59276,-3.53645,-3.48014,-3.42383,-3.36752,-3.31121,-3.2549,-3.19859,-3.14228,-3.08597,-3.02966,-2.97335,-2.91704,-2.86073,-2.80442,-2.74811,-2.6918,-2.6355,-2.57919,-2.52288,-2.46657,-2.41026,-2.35395,-2.29764,-2.24133,-2.18502,-2.12871,-2.0724,-2.01609,-4.04324,-3.98693,-3.93062,-3.87431,-3.818,-3.76169,-3.70538,-3.64907,-3.59276,-3.53645,-3.48014,-3.42383,-3.36752,-3.31121,-3.2549,-3.19859,-3.14228,-3.08597,-3.02966,-2.97335,-2.91704,-2.86073,-2.80442,-2.74811,-2.6918,-2.6355,-2.57919,-2.52288,-2.46657,-2.41026,-2.35395,-2.29764,-2.24133,-2.18502,-2.12871,-2.0724,-2.01609
-51.1818,0.920246,0.13885,4,31,0,52.3957,1.93295,0.00888,0.0127384,85.6941,0.00808862,-4.05125,-3.99463,-3.93801,-3.88139,-3.82477,-3.76815,-3.71153,-3.65491,-3.59829,-3.54167,-3.48505,-3.42843,-3.37181,-3.31519,-3.25857,-3.20194,-3.14532,-3.0887,-3.03208,-2.97546,-2.91884,-2.86222,-2.8056,-2.74898,-2.69236,-2.63574,-2.57912,-2.5225,-2.46588,-2.40926,-2.35264,-2.29602,-2.2394,-2.18278,-2.12616,-2.06954,-2.01292,-4.05125,-3.99463,-3.93801,-3.88139,-3.82477,-3.76815,-3.71153,-3.65491,-3.59829,-3.54167,-3.48505,-3.42843,-3.37181,-3.31519,-3.25857,-3.20194,-3.14532,-3.0887,-3.03208,-2.97546,-2.91884,-2.86222,-2.8056,-2.74898,-2.69236,-2.63574,-2.57912,-2.5225,-2.46588,-2.40926,-2.35264,-2.29602,-2.2394,-2.18278,-2.12616,-2.06954,-2.01292
-49.3468,0.959475,0.13885,4,15,0,51.8184,1.9337,0.00891851,0.013273,85.8413,0.00807475,-4.04808,-3.99155,-3.93503,-3.87851,-3.82198,-3.76546,-3.70894,-3.65241,-3.59589,-3.53937,-3.48284,-3.42632,-3.3698,-3.31327,-3.25675,-3.20023,-3.1437,-3.08718,-3.03066,-2.97413,-2.91761,-2.86109,-2.80457,-2.74804,-2.69152,-2.635,-2.57847,-2.52195,-2.46543,-2.4089,-2.35238,-2.29586,-2.23933,-2.18281,-2.12629,-2.06976,-2.01324,-4.04808,-3.99155,-3.93503,-3.87851,-3.82198,-3.76546,-3.70894,-3.65241,-3.59589,-3.53937,-3.48284,-3.42632,-3.3698,-3.31327,-3.25675,-3.20023,-3.1437,-3.08718,-3.03066,-2.97413,-2.91761,-2.86109,-2.80457,-2.74804,-2.69152,-2.635,-2.57847,-2.52195,-2.46543,-2.4089,-2.35238,-2.29586,-2.23933,-2.18281,-2.12629,-2.06976,-2.01324
-50.0342,0.801268,0.13885,2,7,0,51.1431,1.93469,0.00891989,0.0133015,86.0372,0.00805637,-4.04945,-3.99306,-3.93666,-3.88027,-3.82387,-3.76748,-3.71108,-3.65469,-3.59829,-3.5419,-3.4855,-3.42911,-3.37272,-3.31632,-3.25993,-3.20353,-3.14714,-3.09074,-3.03435,-2.97795,-2.92156,-2.86516,-2.80877,-2.75238,-2.69598,-2.63959,-2.58319,-2.5268,-2.4704,-2.41401,-2.35761,-2.30122,-2.24482,-2.18843,-2.13203,-2.07564,-2.01925,-4.04945,-3.99306,-3.93666,-3.88027,-3.82387,-3.76748,-3.71108,-3.65469,-3.59829,-3.5419,-3.4855,-3.42911,-3.37272,-3.31632,-3.25993,-3.20353,-3.14714,-3.09074,-3.03435,-2.97795,-2.92156,-2.86516,-2.80877,-2.75238,-2.69598,-2.63959,-2.58319,-2.5268,-2.4704,-2.41401,-2.35761,-2.30122,-2.24482,-2.18843,-2.13203,-2.07564,-2.01925
-50.8605,0.924573,0.13885,4,17,0,52.963,1.937,0.00899728,0.0136717,86.497,0.00801354,-4.04437,-3.98828,-3.93218,-3.87609,-3.81999,-3.7639,-3.7078,-3.65171,-3.59561,-3.53952,-3.48343,-3.42733,-3.37124,-3.31514,-3.25905,-3.20295,-3.14686,-3.09076,-3.03467,-2.97857,-2.92248,-2.86638,-2.81029,-2.75419,-2.6981,-2.642,-2.58591,-2.52981,-2.47372,-2.41762,-2.36153,-2.30543,-2.24934,-2.19325,-2.13715,-2.08106,-2.02496,-4.04437,-3.98828,-3.93218,-3.87609,-3.81999,-3.7639,-3.7078,-3.65171,-3.59561,-3.53952,-3.48343,-3.42733,-3.37124,-3.31514,-3.25905,-3.20295,-3.14686,-3.09076,-3.03467,-2.97857,-2.92248,-2.86638,-2.81029,-2.75419,-2.6981,-2.642,-2.58591,-2.52981,-2.47372,-2.41762,-2.36153,-2.30543,-2.24934,-2.19325,-2.13715,-2.08106,-2.02496
-55.5189,1,0.13885,4,15,0,56.3837,1.93221,0.00882416,0.0148009,85.5484,0.0081024,-4.05641,-3.9997,-3.94298,-3.88626,-3.82954,-3.77283,-3.71611,-3.65939,-3.60268,-3.54596,-3.48924,-3.43253,-3.37581,-3.31909,-3.26238,-3.20566,-3.14894,-3.09223,-3.03551,-2.97879,-2.92208,-2.86536,-2.80864,-2.75193,-2.69521,-2.63849,-2.58178,-2.52506,-2.46834,-2.41162,-2.35491,-2.29819,-2.24147,-2.18476,-2.12804,-2.07132,-2.01461,-4.05641,-3.9997,-3.94298,-3.88626,-3.82954,-3.77283,-3.71611,-3.65939,-3.60268,-3.54596,-3.48924,-3.43253,-3.37581,-3.31909,-3.26238,-3.20566,-3.14894,-3.09223,-3.03551,-2.97879,-2.92208,-2.86536,-2.80864,-2.75193,-2.69521,-2.63849,-2.58178,-2.52506,-2.46834,-2.41162,-2.35491,-2.29819,-2.24147,-2.18476,-2.12804,-2.07132,-2.01461
-55.3921,0.997266,0.13885,3,7,0,55.8317,1.93109,0.00884079,0.0147897,85.3275,0.00812337,-4.05279,-3.99592,-3.93906,-3.88219,-3.82533,-3.76847,-3.7116,-3.65474,-3.59788,-3.54101,-3.48415,-3.42729,-3.37042,-3.31356,-3.25669,-3.19983,-3.14297,-3.0861,-3.02924,-2.97238,-2.91551,-2.85865,-2.80179,-2.74492,-2.68806,-2.63119,-2.57433,-2.51747,-2.4606,-2.40374,-2.34688,-2.29001,-2.23315,-2.17629,-2.11942,-2.06256,-2.0057,-4.05279,-3.99592,-3.93906,-3.88219,-3.82533,-3.76847,-3.7116,-3.65474,-3.59788,-3.54101,-3.48415,-3.42729,-3.37042,-3.31356,-3.25669,-3.19983,-3.14297,-3.0861,-3.02924,-2.97238,-2.91551,-2.85865,-2.80179,-2.74492,-2.68806,-2.63119,-2.57433,-2.51747,-2.4606,-2.40374,-2.34688,-2.29001,-2.23315,-2.17629,-2.11942,-2.06256,-2.0057
-51.1497,0.930913,0.13885,4,15,0,58.5461,1.93408,0.00893065,0.0144691,85.918,0.00806754,-4.04732,-3.99084,-3.93437,-3.8779,-3.82142,-3.76495,-3.70848,-3.65201,-3.59553,-3.53906,-3.48259,-3.42611,-3.36964,-3.31317,-3.2567,-3.20022,-3.14375,-3.08728,-3.03081,-2.97433,-2.91786,-2.86139,-2.80491,-2.74844,-2.69197,-2.6355,-2.57902,-2.52255,-2.46608,-2.4096,-2.35313,-2.29666,-2.24019,-2.18371,-2.12724,-2.07077,-2.01429,-4.04732,-3.99084,-3.93437,-3.8779,-3.82142,-3.76495,-3.70848,-3.65201,-3.59553,-3.53906,-3.48259,-3.42611,-3.36964,-3.31317,-3.2567,-3.20022,-3.14375,-3.08728,-3.03081,-2.97433,-2.91786,-2.86139,-2.80491,-2.74844,-2.69197,-2.6355,-2.57902,-2.52255,-2.46608,-2.4096,-2.35313,-2.29666,-2.24019,-2.18371,-2.12724,-2.07077,-2.01429
-52.9015,0.923122,0.13885,4,15,0,53.7885,1.93549,0.00900086,0.0147625,86.1961,0.00804151,-4.04165,-3.98536,-3.92907,-3.87278,-3.81649,-3.7602,-3.70391,-3.64761,-3.59132,-3.53503,-3.47874,-3.42245,-3.36616,-3.30987,-3.25358,-3.19729,-3.141,-3.08471,-3.02842,-2.97213,-2.91584,-2.85955,-2.80326,-2.74697,-2.69067,-2.63438,-2.57809,-2.5218,-2.46551,-2.40922,-2.35293,-2.29664,-2.24035,-2.18406,-2.12777,-2.07148,-2.01519,-4.04165,-3.98536,-3.92907,-3.87278,-3.81649,-3.7602,-3.70391,-3.64761,-3.59132,-3.53503,-3.47874,-3.42245,-3.36616,-3.30987,-3.25358,-3.19729,-3.141,-3.08471,-3.02842,-2.97213,-2.91584,-2.85955,-2.80326,-2.74697,-2.69067,-2.63438,-2.57809,-2.5218,-2.46551,-2.40922,-2.35293,-2.29664,-2.24035,-2.18406,-2.12777,-2.07148,-2.01519
-51.1745,0.999712,0.13885,5,31,0,52.9833,1.93575,0.00901041,0.0143342,86.2481,0.00803667,-4.04099,-3.98473,-3.92848,-3.87222,-3.81596,-3.75971,-3.70345,-3.64719,-3.59094,-3.53468,-3.47842,-3.42217,-3.36591,-3.30965,-3.2534,-3.19714,-3.14088,-3.08463,-3.02837,-2.97211,-2.91586,-2.8596,-2.80334,-2.74709,-2.69083,-2.63457,-2.57832,-2.52206,-2.4658,-2.40955,-2.35329,-2.29703,-2.24078,-2.18452,-2.12826,-2.07201,-2.01575,-4.04099,-3.98473,-3.92848,-3.87222,-3.81596,-3.75971,-3.70345,-3.64719,-3.59094,-3.53468,-3.47842,-3.42217,-3.36591,-3.30965,-3.2534,-3.19714,-3.14088,-3.08463,-3.02837,-2.97211,-2.91586,-2.8596,-2.80334,-2.74709,-2.69083,-2.63457,-2.57832,-2.52206,-2.4658,-2.40955,-2.35329,-2.29703,-2.24078,-2.18452,-2.12826,-2.07201,-2.01575
-50.1415,0.914532,0.13885,5,31,0,52.4246,1.93736,0.00903119,0.0137929,86.5686,0.00800691,-4.04116,-3.98511,-3.92907,-3.87302,-3.81697,-3.76092,-3.70487,-3.64882,-3.59278,-3.53673,-3.48068,-3.42463,-3.36858,-3.31253,-3.25649,-3.20044,-3.14439,-3.08834,-3.03229,-2.97624,-2.9202,-2.86415,-2.8081,-2.75205,-2.696,-2.63995,-2.58391,-2.52786,-2.47181,-2.41576,-2.35971,-2.30366,-2.24761,-2.19157,-2.13552,-2.07947,-2.02342,-4.04116,-3.98511,-3.92907,-3.87302,-3.81697,-3.76092,-3.70487,-3.64882,-3.59278,-3.53673,-3.48068,-3.42463,-3.36858,-3.31253,-3.25649,-3.20044,-3.14439,-3.08834,-3.03229,-2.97624,-2.9202,-2.86415,-2.8081,-2.75205,-2.696,-2.63995,-2.58391,-2.52786,-2.47181,-2.41576,-2.35971,-2.30366,-2.24761,-2.19157,-2.13552,-2.07947,-2.02342
-50.0849,0.884386,0.13885,4,23,0,51.5196,1.93537,0.0090035,0.0133672,86.1719,0.00804377,-4.04117,-3.98486,-3.92856,-3.87225,-3.81594,-3.75964,-3.70333,-3.64702,-3.59072,-3.53441,-3.4781,-3.4218,-3.36549,-3.30919,-3.25288,-3.19657,-3.14027,-3.08396,-3.02765,-2.97135,-2.91504,-2.85873,-2.80243,-2.74612,-2.68982,-2.63351,-2.5772,-2.5209,-2.46459,-2.40828,-2.35198,-2.29567,-2.23936,-2.18306,-2.12675,-2.07044,-2.01414,-4.04117,-3.98486,-3.92856,-3.87225,-3.81594,-3.75964,-3.70333,-3.64702,-3.59072,-3.53441,-3.4781,-3.4218,-3.36549,-3.30919,-3.25288,-3.19657,-3.14027,-3.08396,-3.02765,-2.97135,-2.91504,-2.85873,-2.80243,-2.74612,-2.68982,-2.63351,-2.5772,-2.5209,-2.46459,-2.40828,-2.35198,-2.29567,-2.23936,-2.18306,-2.12675,-2.07044,-2.01414
-49.0696,0.998103,0.13885,2,3,0,50.2428,1.93611,0.0089975,0.0133053,86.3191,0.00803005,-4.04298,-3.98677,-3.93056,-3.87435,-3.81813,-3.76192,-3.70571,-3.6495,-3.59329,-3.53708,-3.48087,-3.42466,-3.36845,-3.31224,-3.25603,-3.19982,-3.14361,-3.0874,-3.03119,-2.97498,-2.91877,-2.86256,-2.80635,-2.75014,-2.69393,-2.63772,-2.58151,-2.5253,-2.46909,-2.41288,-2.35667,-2.30046,-2.24424,-2.18803,-2.13182,-2.07561,-2.0194,-4.04298,-3.98677,-3.93056,-3.87435,-3.81813,-3.76192,-3.70571,-3.6495,-3.59329,-3.53708,-3.48087,-3.42466,-3.36845,-3.31224,-3.25603,-3.19982,-3.14361,-3.0874,-3.03119,-2.97498,-2.91877,-2.86256,-2.80635,-2.75014,-2.69393,-2.63772,-2.58151,-2.5253,-2.46909,-2.41288,-2.35667,-2.30046,-2.24424,-2.18803,-2.13182,-2.07561,-2.0194
-49.4499,0.854021,0.13885,3,15,0,50.5466,1.93542,0.00895284,0.0135232,86.1825,0.00804278,-4.04689,-3.99059,-3.93429,-3.87799,-3.82169,-3.7654,-3.7091,-3.6528,-3.5965,-3.5402,-3.4839,-3.4276,-3.3713,-3.315,-3.2587,-3.2024,-3.1461,-3.0898,-3.0335,-2.9772,-2.9209,-2.8646,-2.8083,-2.75201,-2.69571,-2.63941,-2.58311,-2.52681,-2.47051,-2.41421,-2.35791,-2.30161,-2.24531,-2.18901,-2.13271,-2.07641,-2.02011,-4.04689,-3.99059,-3.93429,-3.87799,-3.82169,-3.7654,-3.7091,-3.6528,-3.5965,-3.5402,-3.4839,-3.4276,-3.3713,-3.315,-3.2587,-3.2024,-3.1461,-3.0898,-3.0335,-2.9772,-2.9209,-2.8646,-2.8083,-2.75201,-2.69571,-2.63941,-2.58311,-2.52681,-2.47051,-2.41421,-2.35791,-2.30161,-2.24531,-2.18901,-2.13271,-2.07641,-2.02011
-49.6937,0.967422,0.13885,3,15,0,50.3719,1.93505,0.00898705,0.0136244,86.1102,0.00804954,-4.04252,-3.98617,-3.92982,-3.87348,-3.81713,-3.76078,-3.70444,-3.64809,-3.59174,-3.5354,-3.47905,-3.4227,-3.36636,-3.31001,-3.25366,-3.19732,-3.14097,-3.08462,-3.02828,-2.97193,-2.91558,-2.85924,-2.80289,-2.74654,-2.69019,-2.63385,-2.5775,-2.52115,-2.46481,-2.40846,-2.35211,-2.29577,-2.23942,-2.18307,-2.12673,-2.07038,-2.01403,-4.04252,-3.98617,-3.92982,-3.87348,-3.81713,-3.76078,-3.70444,-3.64809,-3.59174,-3.5354,-3.47905,-3.4227,-3.36636,-3.31001,-3.25366,-3.19732,-3.14097,-3.08462,-3.02828,-2.97193,-2.91558,-2.85924,-2.80289,-2.74654,-2.69019,-2.63385,-2.5775,-2.52115,-2.46481,-2.40846,-2.35211,-2.29577,-2.23942,-2.18307,-2.12673,-2.07038,-2.01403
-49.1237,0.928655,0.13885,2,7,0,50.5113,1.93577,0.00899569,0.013677,86.2515,0.00803635,-4.04265,-3.9864,-3.93014,-3.87389,-3.81764,-3.76138,-3.70513,-3.64887,-3.59262,-3.53636,-3.48011,-3.42385,-3.3676,-3.31135,-3.25509,-3.19884,-3.14258,-3.08633,-3.03007,-2.97382,-2.91756,-2.86131,-2.80506,-2.7488,-2.69255,-2.63629,-2.58004,-2.52378,-2.46753,-2.41127,-2.35502,-2.29877,-2.24251,-2.18626,-2.13,-2.07375,-2.01749,-4.04265,-3.9864,-3.93014,-3.87389,-3.81764,-3.76138,-3.70513,-3.64887,-3.59262,-3.53636,-3.48011,-3.42385,-3.3676,-3.31135,-3.25509,-3.19884,-3.14258,-3.08633,-3.03007,-2.97382,-2.91756,-2.86131,-2.80506,-2.7488,-2.69255,-2.63629,-2.58004,-2.52378,-2.46753,-2.41127,-2.35502,-2.29877,-2.24251,-2.18626,-2.13,-2.07375,-2.01749
-50.6052,0.984757,0.13885,4,15,0,51.0952,1.93479,0.00894532,0.0143567,86.0578,0.00805444,-4.04676,-3.99038,-3.934,-3.87762,-3.82124,-3.76486,-3.70848,-3.6521,-3.59572,-3.53933,-3.48295,-3.42657,-3.37019,-3.31381,-3.25743,-3.20105,-3.14467,-3.08829,-3.0319,-2.97552,-2.91914,-2.86276,-2.80638,-2.75,-2.69362,-2.63724,-2.58086,-2.52447,-2.46809,-2.41171,-2.35533,-2.29895,-2.24257,-2.18619,-2.12981,-2.07343,-2.01705,-4.04676,-3.99038,-3.934,-3.87762,-3.82124,-3.76486,-3.70848,-3.6521,-3.59572,-3.53933,-3.48295,-3.42657,-3.37019,-3.31381,-3.25743,-3.20105,-3.14467,-3.08829,-3.0319,-2.97552,-2.91914,-2.86276,-2.80638,-2.75,-2.69362,-2.63724,-2.58086,-2.52447,-2.46809,-2.41171,-2.35533,-2.29895,-2.24257,-2.18619,-2.12981,-2.07343,-2.01705
-50.2546,0.798986,0.13885,2,3,0,52.2036,1.9343,0.00893884,0.014237,85.961,0.00806351,-4.04673,-3.99029,-3.93385,-3.8774,-3.82096,-3.76451,-3.70807,-3.65162,-3.59518,-3.53873,-3.48229,-3.42584,-3.3694,-3.31296,-3.25651,-3.20007,-3.14362,-3.08718,-3.03073,-2.97429,-2.91784,-2.8614,-2.80495,-2.74851,-2.69207,-2.63562,-2.57918,-2.52273,-2.46629,-2.40984,-2.3534,-2.29695,-2.24051,-2.18406,-2.12762,-2.07118,-2.01473,-4.04673,-3.99029,-3.93385,-3.8774,-3.82096,-3.76451,-3.70807,-3.65162,-3.59518,-3.53873,-3.48229,-3.42584,-3.3694,-3.31296,-3.25651,-3.20007,-3.14362,-3.08718,-3.03073,-2.97429,-2.91784,-2.8614,-2.80495,-2.74851,-2.69207,-2.63562,-2.57918,-2.52273,-2.46629,-2.40984,-2.3534,-2.29695,-2.24051,-2.18406,-2.12762,-2.07118,-2.01473
-50.8249,0.999265,0.13885,4,23,0,51.4101,1.93617,0.00899843,0.0125906,86.3326,0.0080288,-4.04298,-3.98678,-3.93057,-3.87437,-3.81817,-3.76197,-3.70577,-3.64957,-3.59336,-3.53716,-3.48096,-3.42476,-3.36856,-3.31236,-3.25616,-3.19995,-3.14375,-3.08755,-3.03135,-2.97515,-2.91895,-2.86274,-2.80654,-2.75034,-2.69414,-2.63794,-2.58174,-2.52553,-2.46933,-2.41313,-2.35693,-2.30073,-2.24453,-2.18833,-2.13212,-2.07592,-2.01972,-4.04298,-3.98678,-3.93057,-3.87437,-3.81817,-3.76197,-3.70577,-3.64957,-3.59336,-3.53716,-3.48096,-3.42476,-3.36856,-3.31236,-3.25616,-3.19995,-3.14375,-3.08755,-3.03135,-2.97515,-2.91895,-2.86274,-2.80654,-2.75034,-2.69414,-2.63794,-2.58174,-2.52553,-2.46933,-2.41313,-2.35693,-2.30073,-2.24453,-2.18833,-2.13212,-2.07592,-2.01972
-49.7559,0.969554,0.13885,4,23,0,52.0741,1.93531,0.00896398,0.0140915,86.1613,0.00804476,-4.04549,-3.98917,-3.93286,-3.87655,-3.82023,-3.76392,-3.70761,-3.65129,-3.59498,-3.53867,-3.48235,-3.42604,-3.36973,-3.31341,-3.2571,-3.20079,-3.14447,-3.08816,-3.03185,-2.97553,-2.91922,-2.86291,-2.80659,-2.75028,-2.69397,-2.63765,-2.58134,-2.52503,-2.46871,-2.4124,-2.35609,-2.29977,-2.24346,-2.18715,-2.13083,-2.07452,-2.01821,-4.04549,-3.98917,-3.93286,-3.87655,-3.82023,-3.76392,-3.70761,-3.65129,-3.59498,-3.53867,-3.48235,-3.42604,-3.36973,-3.31341,-3.2571,-3.20079,-3.14447,-3.08816,-3.03185,-2.97553,-2.91922,-2.86291,-2.80659,-2.75028,-2.69397,-2.63765,-2.58134,-2.52503,-2.46871,-2.4124,-2.35609,-2.29977,-2.24346,-2.18715,-2.13083,-2.07452,-2.01821
-53.3138,0.879583,0.13885,4,15,0,54.0957,1.93158,0.00880217,0.0136224,85.4239,0.00811421,-4.05792,-4.00113,-3.94433,-3.88753,-3.83073,-3.77393,-3.71713,-3.66033,-3.60353,-3.54673,-3.48993,-3.43313,-3.37633,-3.31953,-3.26273,-3.20593,-3.14913,-3.09233,-3.03553,-2.97873,-2.92194,-2.86514,-2.80834,-2.75154,-2.69474,-2.63794,-2.58114,-2.52434,-2.46754,-2.41074,-2.35394,-2.29714,-2.24034,-2.18354,-2.12674,-2.06994,-2.01314,-4.05792,-4.00113,-3.94433,-3.88753,-3.83073,-3.77393,-3.71713,-3.66033,-3.60353,-3.54673,-3.48993,-3.43313,-3.37633,-3.31953,-3.26273,-3.20593,-3.14913,-3.09233,-3.03553,-2.97873,-2.92194,-2.86514,-2.80834,-2.75154,-2.69474,-2.63794,-2.58114,-2.52434,-2.46754,-2.41074,-2.35394,-2.29714,-2.24034,-2.18354,-2.12674,-2.06994,-2.01314
