run,time_min,temp,OD600,OD600_norm,strain,well,media,pos_selection
r1,6.166666666666667,37.0,0.091,0.005980769230769151,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,13.166666666666666,37.0,0.091,0.005980769230769151,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,20.166666666666668,37.0,0.091,0.005980769230769151,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,27.166666666666668,37.1,0.092,0.006980769230769152,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,34.166666666666664,37.0,0.092,0.006980769230769152,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,41.166666666666664,37.1,0.093,0.007980769230769152,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,48.166666666666664,37.1,0.094,0.008980769230769153,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,55.166666666666664,37.0,0.094,0.008980769230769153,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,62.166666666666664,37.0,0.095,0.009980769230769154,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,69.16666666666667,37.1,0.096,0.010980769230769155,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,76.16666666666667,37.1,0.098,0.012980769230769157,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,83.16666666666667,37.0,0.098,0.012980769230769157,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,90.16666666666667,37.0,0.099,0.013980769230769158,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,97.16666666666667,37.0,0.1,0.014980769230769159,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,104.16666666666667,37.0,0.102,0.016980769230769147,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,111.16666666666667,37.1,0.103,0.017980769230769147,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,118.16666666666667,37.1,0.105,0.01998076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,125.16666666666667,37.0,0.106,0.02098076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,132.16666666666666,37.0,0.108,0.022980769230769152,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,139.16666666666666,37.1,0.11,0.024980769230769154,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,146.16666666666666,37.0,0.111,0.025980769230769155,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,153.16666666666666,37.0,0.114,0.028980769230769157,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,160.16666666666666,37.1,0.116,0.03098076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,167.16666666666666,37.1,0.118,0.03298076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,174.16666666666666,37.0,0.12,0.03498076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,181.16666666666666,37.1,0.124,0.03898076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,188.16666666666666,37.0,0.127,0.041980769230769155,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,195.16666666666666,37.0,0.13,0.04498076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,202.16666666666666,37.0,0.134,0.04898076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,209.16666666666666,37.0,0.138,0.052980769230769165,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,216.16666666666666,37.1,0.142,0.05698076923076914,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,223.16666666666666,37.0,0.146,0.060980769230769144,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,230.16666666666666,37.0,0.151,0.06598076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,237.16666666666666,37.1,0.157,0.07198076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,244.16666666666666,37.0,0.163,0.07798076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,251.16666666666666,37.0,0.169,0.08398076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,258.1666666666667,37.0,0.176,0.09098076923076914,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,265.1666666666667,37.1,0.184,0.09898076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,272.1666666666667,37.0,0.192,0.10698076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,279.1666666666667,37.0,0.201,0.11598076923076917,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,286.1666666666667,37.1,0.211,0.12598076923076915,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,293.1666666666667,37.1,0.222,0.13698076923076916,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
r1,300.1666666666667,37.1,0.234,0.14898076923076917,MG1655_1,A02,M9_0.5%_glucose_supp,0.0_µg/ml_tc
